method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
NORMA_334f7e21,AST,5,0.44,4.6,4.3,5.1,9918
NORMA_334f7e21,AST,6,0.54,5.0,4.6,5.5,9918
NORMA_334f7e21,AST,7,0.66,6.0,5.6,6.5,9918
NORMA_334f7e21,AST,8,0.83,6.6,6.1,7.1,9921
NORMA_334f7e21,AST,9,1.11,9.7,9.1,10.3,9916
NORMA_334f7e21,AST,10,1.87,15.9,15.2,16.6,9917
NORMA_334f7e21,BUN,1,0.08,3.6,3.3,3.9,12513
NORMA_334f7e21,ALT,2,0.24,4.9,4.5,5.3,9976
NORMA_334f7e21,ALT,1,0.08,5.7,5.2,6.1,9977
NORMA_334f7e21,ALP,10,2.48,16.0,15.3,16.7,10697
NORMA_334f7e21,ALP,9,1.53,12.1,11.5,12.8,10689
NORMA_334f7e21,A1C,9,2.42,7.9,3.7,16.2,76
NORMA_334f7e21,A1C,10,3.4,9.1,4.5,17.6,77
NORMA_334f7e21,ALB,1,0.06,1.7,1.5,2.0,12946
NORMA_334f7e21,GLU,1,0.21,8.6,8.3,9.0,31127
NORMA_334f7e21,ALB,3,0.34,2.1,1.8,2.3,12949
NORMA_334f7e21,ALB,4,0.5,2.2,2.0,2.5,12942
NORMA_334f7e21,ALB,5,0.71,2.7,2.4,2.9,12945
NORMA_334f7e21,ALB,6,0.99,4.8,4.5,5.2,12945
NORMA_334f7e21,ALB,7,1.25,7.6,7.2,8.1,12946
NORMA_334f7e21,BUN,2,0.23,4.2,3.9,4.6,12513
NORMA_334f7e21,ALB,8,1.5,11.7,11.1,12.2,12945
NORMA_334f7e21,ALB,10,2.34,27.1,26.4,27.9,12939
NORMA_334f7e21,ALP,1,0.05,4.0,3.7,4.4,10697
NORMA_334f7e21,ALP,2,0.14,4.9,4.5,5.3,10697
NORMA_334f7e21,ALP,3,0.23,4.1,3.8,4.5,10695
NORMA_334f7e21,ALP,4,0.33,4.1,3.7,4.4,10696
NORMA_334f7e21,ALP,5,0.45,5.2,4.8,5.6,10697
NORMA_334f7e21,ALP,6,0.59,5.6,5.2,6.1,10696
NORMA_334f7e21,ALP,7,0.77,6.0,5.5,6.4,10696
NORMA_334f7e21,ALP,8,1.04,7.1,6.7,7.6,10703
NORMA_334f7e21,ALB,9,1.8,18.2,17.6,18.9,12952
NORMA_334f7e21,BUN,3,0.39,3.9,3.6,4.3,12514
NORMA_334f7e21,A1C,8,1.95,2.6,0.7,9.1,76
NORMA_334f7e21,BUN,5,0.74,4.4,4.1,4.8,12514
NORMA_334f7e21,CO2,1,0.09,13.6,12.8,14.4,7300
NORMA_334f7e21,CO2,2,0.26,12.5,11.7,13.2,7300
NORMA_334f7e21,CO2,3,0.45,14.4,13.6,15.2,7300
NORMA_334f7e21,CO2,4,0.65,13.2,12.5,14.0,7300
NORMA_334f7e21,CO2,5,0.87,14.4,13.6,15.3,7305
NORMA_334f7e21,CO2,6,1.13,16.5,15.7,17.4,7297
NORMA_334f7e21,CO2,7,1.42,18.6,17.7,19.5,7297
NORMA_334f7e21,CO2,8,1.79,23.6,22.6,24.6,7300
NORMA_334f7e21,CO2,9,2.35,27.9,26.9,29.0,7300
NORMA_334f7e21,CL,10,2.66,25.0,24.3,25.7,14859
NORMA_334f7e21,CO2,10,3.29,40.5,39.4,41.6,7300
NORMA_334f7e21,CRE,2,0.16,2.6,2.4,2.9,19292
NORMA_334f7e21,CRE,3,0.27,2.7,2.5,3.0,19292
NORMA_334f7e21,CRE,4,0.38,3.4,3.2,3.7,19291
NORMA_334f7e21,CRE,5,0.52,3.4,3.1,3.6,19292
NORMA_334f7e21,CRE,6,0.67,3.6,3.4,3.9,19292
NORMA_334f7e21,CRE,7,0.87,5.4,5.1,5.8,19291
NORMA_334f7e21,CRE,8,1.12,5.9,5.6,6.3,19296
NORMA_334f7e21,CRE,9,1.45,9.2,8.8,9.6,19289
NORMA_334f7e21,BUN,4,0.55,4.2,3.8,4.5,12511
NORMA_334f7e21,CRE,1,0.05,3.9,3.7,4.2,19292
NORMA_334f7e21,CL,9,1.91,15.7,15.1,16.3,14858
NORMA_334f7e21,ALB,2,0.2,1.5,1.3,1.8,12945
NORMA_334f7e21,CL,7,1.2,9.2,8.8,9.7,14861
NORMA_334f7e21,CL,8,1.5,10.9,10.4,11.4,14852
NORMA_334f7e21,BUN,6,0.95,5.9,5.5,6.3,12512
NORMA_334f7e21,BUN,7,1.15,5.2,4.8,5.6,12512
NORMA_334f7e21,BUN,8,1.43,7.9,7.4,8.4,12515
NORMA_334f7e21,BUN,9,2.11,15.5,14.9,16.1,12511
NORMA_334f7e21,BUN,10,3.82,26.0,25.2,26.8,12513
NORMA_334f7e21,CA,1,0.08,6.3,5.9,6.8,13397
NORMA_334f7e21,CA,3,0.41,6.2,5.8,6.6,13400
NORMA_334f7e21,CA,4,0.59,7.0,6.6,7.4,13394
NORMA_334f7e21,CA,5,0.78,7.6,7.1,8.0,13398
NORMA_334f7e21,CA,2,0.25,6.1,5.7,6.5,13397
NORMA_334f7e21,CA,7,1.23,8.9,8.4,9.4,13394
NORMA_334f7e21,CL,6,0.91,7.3,6.9,7.7,14861
NORMA_334f7e21,CA,6,1.0,8.3,7.8,8.7,13399
NORMA_334f7e21,CL,4,0.46,6.2,5.9,6.6,14858
NORMA_334f7e21,CL,3,0.32,6.8,6.4,7.2,14858
NORMA_334f7e21,CL,2,0.19,6.1,5.7,6.4,14855
NORMA_334f7e21,CL,5,0.65,7.2,6.8,7.7,14858
NORMA_334f7e21,CA,10,2.5,23.2,22.5,23.9,13395
NORMA_334f7e21,CA,9,1.87,15.3,14.7,16.0,13399
NORMA_334f7e21,CA,8,1.51,10.5,10.0,11.0,13397
NORMA_334f7e21,CL,1,0.06,5.7,5.3,6.0,14862
NORMA_q_age,HGB,10,2.95,11.5,11.0,12.0,17320
NORMA_q_age,HGB,3,1.0,5.1,4.8,5.4,17322
NORMA_q_age,HGB,4,1.26,7.8,7.4,8.2,17320
NORMA_q_age,HGB,5,1.47,8.7,8.3,9.1,17320
NORMA_q_age,HGB,6,1.66,10.7,10.2,11.1,17323
NORMA_q_age,HGB,7,1.84,12.7,12.2,13.2,17319
NORMA_q_age,HGB,8,2.05,14.1,13.6,14.6,17320
NORMA_q_age,HGB,9,2.33,13.1,12.7,13.7,17322
NORMA_q_age,K,1,0.05,6.8,6.5,7.2,21319
NORMA_q_age,NA,1,0.05,4.8,4.5,5.1,19960
NORMA_q_age,K,3,0.26,7.0,6.7,7.4,21319
NORMA_q_age,K,4,0.37,7.5,7.2,7.9,21319
NORMA_q_age,K,5,0.48,8.4,8.0,8.8,21319
NORMA_q_age,K,6,0.62,8.9,8.5,9.3,21317
NORMA_q_age,K,7,0.79,10.2,9.8,10.6,21319
NORMA_q_age,K,8,0.99,11.3,10.9,11.7,21318
NORMA_q_age,K,9,1.23,14.3,13.8,14.7,21321
NORMA_q_age,K,10,1.66,18.6,18.1,19.2,21316
NORMA_q_age,K,2,0.15,7.0,6.7,7.4,21318
NORMA_q_age,HGB,2,0.66,3.9,3.6,4.2,17321
NORMA_q_age,HCT,1,0.25,3.0,2.8,3.2,22192
NORMA_q_age,HCT,10,2.9,11.8,11.3,12.2,22189
NORMA_q_age,CRE,9,1.46,9.6,9.2,10.0,19294
NORMA_q_age,CRE,10,1.99,16.6,16.1,17.2,19290
NORMA_q_age,GLU,1,0.25,9.0,8.6,9.3,31127
NORMA_q_age,GLU,2,0.78,6.9,6.6,7.1,31125
NORMA_q_age,GLU,3,1.29,6.3,6.1,6.6,31125
NORMA_q_age,GLU,4,1.71,6.6,6.3,6.9,31131
NORMA_q_age,GLU,5,2.14,6.9,6.6,7.2,31120
NORMA_q_age,GLU,6,2.61,7.7,7.4,8.0,31128
NORMA_q_age,GLU,7,3.16,8.4,8.0,8.7,31123
NORMA_q_age,GLU,8,3.86,9.7,9.4,10.0,31128
NORMA_q_age,GLU,9,4.89,10.4,10.1,10.8,31126
NORMA_q_age,GLU,10,7.09,14.6,14.3,15.0,31123
NORMA_q_age,NA,2,0.16,5.2,4.9,5.5,19959
NORMA_q_age,HCT,2,0.7,4.3,4.0,4.6,22190
NORMA_q_age,HCT,3,1.02,5.6,5.3,5.9,22190
NORMA_q_age,HCT,4,1.25,7.7,7.3,8.0,22190
NORMA_q_age,HCT,5,1.45,9.6,9.2,10.0,22189
NORMA_q_age,HCT,6,1.63,10.4,10.0,10.8,22190
NORMA_q_age,HCT,7,1.82,12.1,11.6,12.5,22192
NORMA_q_age,HCT,8,2.02,13.4,12.9,13.8,22189
NORMA_q_age,HCT,9,2.3,13.5,13.0,13.9,22190
NORMA_q_age,HGB,1,0.22,2.3,2.1,2.5,17321
NORMA_q_age,NA,3,0.27,6.4,6.0,6.7,19959
NORMA_q_age,PLT,5,0.71,4.1,3.8,4.4,14981
NORMA_q_age,NA,5,0.53,7.1,6.8,7.5,19957
NORMA_q_age,TP,3,0.3,3.3,3.0,3.7,11957
NORMA_q_age,TP,4,0.43,4.6,4.3,5.0,11956
NORMA_q_age,TP,5,0.57,4.4,4.1,4.8,11957
NORMA_q_age,TP,6,0.74,5.5,5.1,5.9,11956
NORMA_q_age,TP,7,0.95,6.4,6.0,6.8,11956
NORMA_q_age,TP,8,1.21,9.7,9.2,10.2,11957
NORMA_q_age,TP,9,1.56,14.9,14.3,15.6,11956
NORMA_q_age,TP,10,2.16,26.8,26.0,27.6,11957
NORMA_q_age,WBC,1,0.06,4.5,4.2,4.8,15264
NORMA_q_age,WBC,2,0.19,4.5,4.1,4.8,15263
NORMA_q_age,WBC,3,0.33,4.7,4.4,5.1,15263
NORMA_q_age,WBC,4,0.47,4.9,4.5,5.2,15263
NORMA_q_age,WBC,5,0.62,5.1,4.7,5.4,15263
NORMA_q_age,WBC,6,0.8,5.5,5.2,5.9,15264
NORMA_q_age,WBC,7,1.01,6.6,6.2,7.0,15304
NORMA_q_age,WBC,8,1.27,7.9,7.5,8.3,15221
NORMA_q_age,WBC,9,1.61,15.6,15.1,16.2,15273
NORMA_q_age,WBC,10,2.52,23.1,22.4,23.8,15254
NORMA_q_age,CRE,8,1.15,6.9,6.6,7.3,19292
NORMA_q_age,TP,2,0.17,3.8,3.4,4.1,11954
NORMA_q_age,TP,1,0.06,3.1,2.8,3.4,11959
NORMA_q_age,TBIL,10,2.5,19.1,18.3,19.8,11168
NORMA_q_age,TBIL,9,1.34,8.7,8.2,9.2,11166
NORMA_q_age,NA,6,0.68,7.1,6.8,7.5,19961
NORMA_q_age,NA,7,0.84,9.4,9.0,9.8,19958
NORMA_q_age,NA,9,1.42,14.6,14.1,15.1,19957
NORMA_q_age,NA,10,2.17,19.7,19.2,20.3,19958
NORMA_q_age,PLT,1,0.07,2.8,2.5,3.1,14980
NORMA_q_age,PLT,2,0.2,3.0,2.7,3.2,14979
NORMA_q_age,PLT,3,0.36,3.2,2.9,3.5,14980
NORMA_q_age,PLT,4,0.52,3.7,3.4,4.0,14978
NORMA_q_age,PLT,6,0.93,5.0,4.7,5.4,14978
NORMA_q_age,NA,4,0.39,6.2,5.9,6.6,19961
NORMA_q_age,PLT,7,1.2,7.4,7.0,7.8,14979
NORMA_q_age,PLT,9,1.98,22.5,21.8,23.2,14979
NORMA_q_age,PLT,10,2.9,19.9,19.3,20.6,14979
NORMA_q_age,TBIL,1,0.05,4.5,4.1,4.9,11168
NORMA_q_age,TBIL,2,0.15,4.3,3.9,4.7,11167
NORMA_q_age,TBIL,3,0.25,4.0,3.6,4.4,11167
NORMA_q_age,TBIL,4,0.35,4.4,4.0,4.8,11167
NORMA_q_age,TBIL,5,0.46,4.6,4.2,5.0,11168
NORMA_q_age,TBIL,6,0.59,4.5,4.1,4.8,11167
NORMA_q_age,TBIL,8,0.97,6.7,6.3,7.2,11168
NORMA_q_age,PLT,8,1.54,14.1,13.6,14.7,14980
NORMA_q_age,TBIL,7,0.75,4.8,4.4,5.2,11167
NORMA_q_age,NA,8,1.05,10.9,10.5,11.4,19961
NORMA_q_age,CRE,6,0.68,4.4,4.2,4.7,19292
NORMA_q_age,ALP,6,0.61,4.8,4.4,5.2,10696
NORMA_q_age,ALP,7,0.8,6.4,5.9,6.9,10700
NORMA_q_age,ALP,8,1.09,8.0,7.5,8.5,10693
NORMA_q_age,ALP,9,1.53,12.0,11.4,12.7,10695
NORMA_q_age,ALP,10,2.64,15.2,14.5,15.9,10697
NORMA_q_age,ALT,1,0.08,5.6,5.1,6.0,9977
NORMA_q_age,ALT,2,0.24,5.3,4.9,5.8,9977
NORMA_q_age,ALT,3,0.39,6.6,6.1,7.1,9975
NORMA_q_age,ALT,4,0.55,5.5,5.1,6.0,9976
NORMA_q_age,ALP,5,0.47,5.1,4.7,5.6,10697
NORMA_q_age,ALT,5,0.72,6.2,5.7,6.7,9976
NORMA_q_age,ALT,7,1.1,6.7,6.3,7.2,9975
NORMA_q_age,ALT,8,1.31,8.4,7.9,9.0,9977
NORMA_q_age,ALT,9,1.66,11.2,10.6,11.8,9975
NORMA_q_age,ALT,10,2.9,13.3,12.7,14.0,9976
NORMA_q_age,AST,1,0.05,5.4,4.9,5.8,9918
NORMA_q_age,AST,2,0.15,5.5,5.0,5.9,9918
NORMA_q_age,AST,3,0.25,5.2,4.8,5.7,9918
NORMA_q_age,AST,4,0.35,4.6,4.2,5.0,9918
NORMA_q_age,AST,5,0.45,4.8,4.4,5.2,9918
NORMA_q_age,ALT,6,0.9,5.5,5.1,6.0,9977
NORMA_q_age,ALP,4,0.35,4.8,4.4,5.2,10695
NORMA_q_age,ALP,3,0.24,4.2,3.9,4.6,10696
NORMA_q_age,ALP,2,0.14,4.8,4.4,5.2,10696
NORMA_q_age,CRE,7,0.89,5.0,4.7,5.3,19291
NORMA_q_age,A1C,2,0.55,5.3,2.1,12.8,76
NORMA_q_age,A1C,3,0.88,0.0,0.0,4.8,76
NORMA_q_age,A1C,4,1.11,1.3,0.2,7.0,77
NORMA_q_age,A1C,5,1.34,6.6,2.8,14.5,76
NORMA_q_age,A1C,6,1.51,10.7,5.5,19.7,75
NORMA_q_age,A1C,7,1.72,2.6,0.7,9.1,76
NORMA_q_age,A1C,8,1.96,5.3,2.1,12.8,76
NORMA_q_age,A1C,9,2.43,7.8,3.6,16.0,77
NORMA_q_age,A1C,10,3.31,7.9,3.7,16.2,76
NORMA_q_age,ALB,1,0.06,1.9,1.7,2.2,12946
NORMA_q_age,ALB,2,0.19,2.0,1.8,2.3,12945
NORMA_q_age,ALB,3,0.33,1.9,1.6,2.1,12945
NORMA_q_age,ALB,4,0.49,2.2,2.0,2.5,12946
NORMA_q_age,ALB,5,0.69,3.2,2.9,3.5,12946
NORMA_q_age,ALB,6,0.94,4.7,4.4,5.1,12944
NORMA_q_age,ALB,7,1.17,7.8,7.3,8.2,12946
NORMA_q_age,ALB,8,1.41,12.5,12.0,13.1,12945
NORMA_q_age,ALB,9,1.72,17.9,17.2,18.6,12945
NORMA_q_age,ALB,10,2.25,25.6,24.8,26.3,12946
NORMA_q_age,ALP,1,0.05,3.8,3.5,4.2,10698
NORMA_q_age,AST,6,0.55,5.5,5.0,5.9,9922
NORMA_q_age,AST,7,0.67,6.4,5.9,6.9,9914
NORMA_q_age,A1C,1,0.25,6.5,2.8,14.3,77
NORMA_q_age,CRE,4,0.39,3.2,3.0,3.5,19291
NORMA_q_age,CL,4,0.46,7.0,6.6,7.4,14858
NORMA_q_age,CL,5,0.64,7.3,6.9,7.8,14858
NORMA_q_age,CL,6,0.88,8.0,7.5,8.4,14857
NORMA_q_age,CL,7,1.15,9.5,9.0,9.9,14859
NORMA_q_age,CL,8,1.45,10.7,10.2,11.2,14857
NORMA_q_age,CL,9,1.83,15.8,15.2,16.4,14862
NORMA_q_age,CL,10,2.53,23.2,22.5,23.9,14855
NORMA_q_age,CO2,1,0.09,12.9,12.2,13.7,7300
NORMA_q_age,CO2,2,0.26,13.4,12.6,14.2,7300
NORMA_q_age,CO2,3,0.43,13.4,12.7,14.2,7301
NORMA_q_age,CO2,4,0.63,13.4,12.6,14.2,7299
NORMA_q_age,CO2,5,0.84,15.1,14.3,15.9,7300
NORMA_q_age,CO2,6,1.09,16.5,15.7,17.4,7300
NORMA_q_age,CO2,7,1.37,19.1,18.3,20.1,7299
NORMA_q_age,CO2,8,1.71,23.0,22.1,24.0,7300
NORMA_q_age,CO2,9,2.21,29.7,28.6,30.7,7311
NORMA_q_age,CO2,10,3.07,38.6,37.5,39.7,7289
NORMA_q_age,CRE,1,0.05,2.6,2.4,2.9,19292
NORMA_q_age,CRE,2,0.16,2.9,2.7,3.2,19292
NORMA_q_age,CRE,3,0.27,2.8,2.6,3.1,19292
NORMA_q_age,AST,8,0.84,6.4,6.0,6.9,9919
NORMA_q_age,CL,3,0.32,5.9,5.6,6.3,14859
NORMA_q_age,CL,2,0.19,6.5,6.1,6.9,14857
NORMA_q_age,CRE,5,0.52,3.6,3.4,3.9,19292
NORMA_q_age,CA,10,2.39,22.3,21.6,23.0,13394
NORMA_q_age,CL,1,0.06,6.3,5.9,6.7,14860
NORMA_q_age,AST,10,1.88,14.9,14.3,15.7,9918
NORMA_q_age,BUN,1,0.08,3.7,3.4,4.1,12513
NORMA_q_age,BUN,2,0.23,3.8,3.5,4.1,12514
NORMA_q_age,BUN,3,0.38,4.1,3.7,4.4,12512
NORMA_q_age,BUN,4,0.55,5.2,4.8,5.6,12512
NORMA_q_age,BUN,5,0.73,4.2,3.9,4.6,12513
NORMA_q_age,BUN,6,0.94,5.2,4.9,5.6,12513
NORMA_q_age,BUN,7,1.14,5.2,4.9,5.6,12512
NORMA_q_age,BUN,8,1.42,8.1,7.7,8.6,12518
NORMA_q_age,AST,9,1.14,9.6,9.0,10.2,9917
NORMA_q_age,BUN,10,3.85,26.4,25.6,27.1,12499
NORMA_q_age,CA,1,0.08,6.3,5.9,6.7,13398
NORMA_q_age,CA,2,0.23,5.8,5.4,6.2,13396
NORMA_q_age,CA,3,0.39,6.0,5.6,6.4,13397
NORMA_q_age,CA,4,0.56,6.9,6.5,7.4,13397
NORMA_q_age,CA,5,0.74,7.0,6.6,7.5,13397
NORMA_q_age,CA,6,0.94,8.1,7.6,8.5,13397
NORMA_q_age,CA,7,1.17,9.5,9.0,10.0,13397
NORMA_q_age,CA,8,1.43,11.4,10.9,12.0,13400
NORMA_q_age,CA,9,1.79,16.0,15.4,16.6,13397
NORMA_q_age,BUN,9,2.11,14.8,14.2,15.4,12522
NORMA_q_age_set,CA,3,0.4,6.7,6.3,7.2,13397
NORMA_q_age_set,CA,4,0.56,6.8,6.4,7.2,13397
NORMA_q_age_set,CA,5,0.75,7.9,7.5,8.4,13397
NORMA_q_age_set,CA,10,2.44,20.9,20.2,21.6,13397
NORMA_q_age_set,CA,7,1.19,9.1,8.6,9.6,13399
NORMA_q_age_set,CA,8,1.46,11.7,11.2,12.3,13395
NORMA_q_age_set,CA,9,1.81,15.7,15.1,16.3,13397
NORMA_q_age_set,CA,6,0.96,8.2,7.8,8.7,13397
NORMA_q_age_set,CA,2,0.24,6.0,5.6,6.4,13397
NORMA_q_age_set,BUN,7,1.08,6.4,6.0,6.9,12512
NORMA_q_age_set,BUN,10,3.41,25.1,24.4,25.9,12511
NORMA_q_age_set,BUN,9,1.92,15.6,15.0,16.2,12514
NORMA_q_age_set,BUN,8,1.33,7.2,6.7,7.6,12513
NORMA_q_age_set,BUN,6,0.89,4.8,4.5,5.2,12514
NORMA_q_age_set,BUN,5,0.7,5.5,5.1,5.9,12509
NORMA_q_age_set,BUN,4,0.53,4.2,3.8,4.5,12516
NORMA_q_age_set,BUN,3,0.37,4.2,3.9,4.6,12511
NORMA_q_age_set,BUN,2,0.22,4.2,3.9,4.6,12513
NORMA_q_age_set,CL,1,0.06,5.7,5.3,6.1,14859
NORMA_q_age_set,CA,1,0.08,6.3,5.9,6.7,13397
NORMA_q_age_set,BUN,1,0.07,3.5,3.1,3.8,12515
NORMA_q_age_set,CO2,2,0.24,13.9,13.1,14.7,7300
NORMA_q_age_set,CL,3,0.29,6.2,5.9,6.6,14857
NORMA_q_age_set,AST,10,1.86,15.4,14.7,16.2,9918
NORMA_q_age_set,CRE,3,0.26,2.8,2.6,3.1,19292
NORMA_q_age_set,CRE,2,0.15,2.6,2.4,2.8,19292
NORMA_q_age_set,CRE,1,0.05,2.7,2.5,3.0,19293
NORMA_q_age_set,CO2,10,2.82,41.7,40.5,42.8,7300
NORMA_q_age_set,CO2,9,2.07,26.3,25.3,27.3,7298
NORMA_q_age_set,CO2,8,1.6,22.0,21.1,23.0,7302
NORMA_q_age_set,CO2,7,1.28,18.6,17.7,19.5,7299
NORMA_q_age_set,CO2,6,1.02,16.3,15.5,17.1,7297
NORMA_q_age_set,CL,2,0.17,6.6,6.2,7.0,14859
NORMA_q_age_set,CO2,5,0.79,15.3,14.5,16.2,7303
NORMA_q_age_set,CO2,3,0.41,13.8,13.0,14.6,7301
NORMA_q_age_set,CO2,1,0.08,13.6,12.8,14.4,7300
NORMA_q_age_set,CL,10,2.42,24.2,23.5,24.9,14859
NORMA_q_age_set,CL,9,1.76,15.0,14.5,15.6,14856
NORMA_q_age_set,CL,8,1.39,11.6,11.1,12.1,14860
NORMA_q_age_set,CL,7,1.11,8.3,7.9,8.7,14857
NORMA_q_age_set,CL,6,0.84,8.4,8.0,8.8,14858
NORMA_q_age_set,CL,5,0.6,7.3,6.9,7.7,14854
NORMA_q_age_set,CL,4,0.43,6.8,6.4,7.2,14863
NORMA_q_age_set,CO2,4,0.58,13.9,13.1,14.7,7299
NORMA_q_age_set,A1C,6,1.4,2.6,0.7,9.1,76
NORMA_q_age_set,ALP,6,0.63,5.7,5.3,6.2,10696
NORMA_q_age_set,AST,8,0.81,7.0,6.6,7.6,9916
NORMA_q_age_set,ALP,2,0.14,3.7,3.4,4.1,10695
NORMA_q_age_set,ALP,1,0.05,4.6,4.2,5.0,10700
NORMA_q_age_set,ALB,10,2.38,27.2,26.4,27.9,12946
NORMA_q_age_set,ALB,9,1.79,16.5,15.9,17.1,12945
NORMA_q_age_set,ALB,8,1.48,12.3,11.8,12.9,12943
NORMA_q_age_set,ALB,7,1.23,7.7,7.3,8.2,12948
NORMA_q_age_set,ALB,6,0.99,4.8,4.4,5.2,12945
NORMA_q_age_set,ALB,5,0.72,3.1,2.8,3.5,12945
NORMA_q_age_set,ALB,4,0.51,2.1,1.9,2.3,12946
NORMA_q_age_set,ALP,3,0.24,4.2,3.8,4.6,10694
NORMA_q_age_set,ALB,3,0.35,2.1,1.9,2.4,12945
NORMA_q_age_set,ALB,1,0.07,1.8,1.6,2.0,12946
NORMA_q_age_set,A1C,10,3.12,7.8,3.6,16.0,77
NORMA_q_age_set,A1C,9,2.19,7.9,3.7,16.2,76
NORMA_q_age_set,A1C,8,1.84,5.3,2.1,12.8,76
NORMA_q_age_set,A1C,1,0.16,6.5,2.8,14.3,77
NORMA_q_age_set,A1C,2,0.46,5.3,2.1,12.8,76
NORMA_q_age_set,A1C,3,0.77,0.0,0.0,4.8,76
NORMA_q_age_set,A1C,4,1.0,2.6,0.7,9.1,76
NORMA_q_age_set,A1C,5,1.21,7.9,3.7,16.2,76
NORMA_q_age_set,ALB,2,0.2,2.0,1.8,2.3,12945
NORMA_q_age_set,ALP,4,0.35,5.0,4.6,5.4,10696
NORMA_q_age_set,ALP,5,0.48,5.1,4.7,5.6,10697
NORMA_q_age_set,CRE,4,0.38,3.5,3.2,3.8,19290
NORMA_q_age_set,AST,7,0.65,6.1,5.7,6.6,9920
NORMA_q_age_set,AST,6,0.52,5.6,5.1,6.0,9918
NORMA_q_age_set,AST,5,0.42,4.7,4.3,5.1,9917
NORMA_q_age_set,AST,4,0.33,4.2,3.8,4.6,9919
NORMA_q_age_set,AST,3,0.23,5.6,5.2,6.1,9918
NORMA_q_age_set,AST,2,0.14,5.5,5.0,5.9,9918
NORMA_q_age_set,AST,1,0.05,4.8,4.4,5.3,9918
NORMA_q_age_set,ALT,10,2.93,13.5,12.9,14.2,9973
NORMA_q_age_set,ALT,9,1.68,11.0,10.4,11.6,9977
NORMA_q_age_set,ALT,8,1.31,8.0,7.5,8.5,9978
NORMA_q_age_set,ALT,7,1.08,6.9,6.5,7.5,9975
NORMA_q_age_set,ALT,6,0.88,6.3,5.8,6.8,9977
NORMA_q_age_set,ALT,5,0.69,5.9,5.4,6.3,9975
NORMA_q_age_set,ALT,4,0.53,5.8,5.3,6.3,9976
NORMA_q_age_set,ALT,3,0.38,5.9,5.4,6.3,9977
NORMA_q_age_set,ALT,2,0.22,5.7,5.3,6.2,9972
NORMA_q_age_set,ALT,1,0.08,5.4,5.0,5.9,9981
NORMA_q_age_set,ALP,10,2.72,15.7,15.1,16.4,10697
NORMA_q_age_set,ALP,9,1.63,11.5,10.9,12.2,10696
NORMA_q_age_set,ALP,8,1.13,7.6,7.1,8.1,10696
NORMA_q_age_set,ALP,7,0.83,5.9,5.5,6.4,10696
NORMA_q_age_set,AST,9,1.1,9.3,8.7,9.8,9918
NORMA_q_age_set,CRE,5,0.51,3.9,3.6,4.1,19292
NORMA_q_age_set,HCT,10,2.95,12.7,12.3,13.2,22190
NORMA_q_age_set,CRE,7,0.85,5.6,5.3,6.0,19291
NORMA_q_age_set,TBIL,6,0.53,4.7,4.4,5.1,11143
NORMA_q_age_set,TBIL,5,0.42,4.9,4.5,5.3,11192
NORMA_q_age_set,TBIL,4,0.32,4.3,4.0,4.7,11166
NORMA_q_age_set,TBIL,3,0.23,3.8,3.4,4.1,11168
NORMA_q_age_set,TBIL,2,0.13,4.4,4.0,4.8,11166
NORMA_q_age_set,TBIL,1,0.04,4.2,3.8,4.6,11169
NORMA_q_age_set,PLT,10,3.19,20.2,19.6,20.9,14980
NORMA_q_age_set,PLT,9,2.12,20.9,20.3,21.6,14979
NORMA_q_age_set,PLT,8,1.61,14.0,13.4,14.5,14976
NORMA_q_age_set,TBIL,7,0.68,4.8,4.4,5.2,11168
NORMA_q_age_set,PLT,7,1.26,8.7,8.3,9.2,14981
NORMA_q_age_set,PLT,5,0.75,4.5,4.1,4.8,14980
NORMA_q_age_set,PLT,4,0.55,3.3,3.0,3.6,14979
NORMA_q_age_set,PLT,3,0.37,3.1,2.8,3.4,14979
NORMA_q_age_set,PLT,2,0.22,3.0,2.8,3.3,14978
NORMA_q_age_set,PLT,1,0.07,2.7,2.4,2.9,14981
NORMA_q_age_set,NA,10,2.11,19.2,18.7,19.8,19949
NORMA_q_age_set,NA,9,1.36,14.8,14.3,15.3,19968
NORMA_q_age_set,NA,8,0.99,10.0,9.6,10.4,19958
NORMA_q_age_set,NA,7,0.79,9.2,8.8,9.6,19961
NORMA_q_age_set,PLT,6,0.98,5.3,4.9,5.6,14980
NORMA_q_age_set,NA,6,0.64,7.9,7.5,8.2,19958
NORMA_q_age_set,TBIL,8,0.89,7.3,6.8,7.7,11167
NORMA_q_age_set,TBIL,10,2.27,18.5,17.8,19.2,11166
NORMA_q_age_set,WBC,10,2.36,22.2,21.6,22.9,15264
NORMA_q_age_set,WBC,9,1.51,16.4,15.8,17.0,15263
NORMA_q_age_set,WBC,8,1.18,8.5,8.1,9.0,15257
NORMA_q_age_set,WBC,7,0.94,6.8,6.4,7.2,15269
NORMA_q_age_set,WBC,6,0.74,5.7,5.3,6.0,15263
NORMA_q_age_set,WBC,5,0.57,4.6,4.3,5.0,15263
NORMA_q_age_set,WBC,4,0.43,5.0,4.7,5.4,15263
NORMA_q_age_set,WBC,3,0.3,4.3,4.0,4.7,15263
NORMA_q_age_set,WBC,2,0.18,4.4,4.1,4.7,15263
NORMA_q_age_set,TBIL,9,1.24,8.7,8.2,9.2,11168
NORMA_q_age_set,WBC,1,0.06,4.4,4.1,4.7,15264
