subset,outcome,analyte,method,n,n_events,auc,auc_lo,auc_hi,auc_base,auc_adj,auc_gain,prevalence,ap,ap_lift,delta_vs_norma,p_vs_norma
all,prolonged_los,BUN,NORMA_q_age_set_co,57430,11933,0.6536,0.648,0.6591,0.5352,0.6602,0.125,0.2078,0.3334,1.605,-0.0102,0.0
all,prolonged_los,BUN,PerRI,57424,11933,0.4747,0.4691,0.4802,0.5354,0.5516,0.0162,0.2078,0.1874,0.902,-0.1891,0.0
all,prolonged_los,BUN,PopRI,57430,11933,0.6405,0.6349,0.6462,0.5352,0.6507,0.1155,0.2078,0.322,1.55,-0.0233,0.0
all,prolonged_los,CA,Cohen_m2,56928,11864,0.5949,0.5893,0.6005,0.5317,0.5982,0.0665,0.2084,0.2594,1.245,0.0045,0.097164
all,prolonged_los,CA,Cohen_m3,56928,11864,0.5669,0.5613,0.5726,0.5317,0.5749,0.0432,0.2084,0.2423,1.162,-0.0235,0.0
all,prolonged_los,CA,Cohen_m4,56928,11864,0.5727,0.567,0.5783,0.5317,0.58,0.0483,0.2084,0.246,1.18,-0.0177,0.0
all,prolonged_los,CA,Gaussian_eb,56928,11864,0.5617,0.556,0.5674,0.5317,0.5712,0.0395,0.2084,0.2441,1.171,-0.0287,0.0
all,prolonged_los,CA,Gaussian_mle,55787,11637,0.561,0.5552,0.5668,0.5355,0.5697,0.0342,0.2086,0.2466,1.182,-0.0297,0.0
all,prolonged_los,CA,Gaussian_trunc,55787,11637,0.5437,0.5378,0.5496,0.5355,0.5549,0.0194,0.2086,0.2347,1.125,-0.047,0.0
all,prolonged_los,CA,NORMA_334f7e21,56928,11864,0.5992,0.5934,0.605,0.5317,0.6073,0.0756,0.2084,0.2803,1.345,0.0088,0.0
all,prolonged_los,CA,NORMA_q_age,56928,11864,0.589,0.5833,0.5948,0.5317,0.597,0.0653,0.2084,0.2694,1.293,-0.0013,0.016403
all,prolonged_los,CA,NORMA_q_age_set,56928,11864,0.5904,0.5846,0.5961,0.5317,0.5987,0.067,0.2084,0.271,1.3,,
all,prolonged_los,CA,NORMA_q_age_set_co,56928,11864,0.582,0.5763,0.5878,0.5317,0.5919,0.0602,0.2084,0.2642,1.268,-0.0083,0.0
all,prolonged_los,CA,PerRI,56928,11864,0.5343,0.5288,0.5399,0.5317,0.5321,0.0005,0.2084,0.213,1.022,-0.0561,0.0
all,prolonged_los,CA,PopRI,56928,11864,0.55,0.5442,0.5559,0.5317,0.5621,0.0305,0.2084,0.2369,1.137,-0.0403,0.0
all,prolonged_los,CL,Cohen_m2,59051,12215,0.6295,0.6239,0.635,0.534,0.636,0.1019,0.2069,0.3069,1.484,0.0017,0.481545
all,prolonged_los,CL,Cohen_m3,59051,12215,0.6182,0.6127,0.6237,0.534,0.6245,0.0904,0.2069,0.296,1.431,-0.0096,1e-06
all,prolonged_los,CL,Cohen_m4,59051,12215,0.6173,0.6118,0.6229,0.534,0.6229,0.0889,0.2069,0.2927,1.415,-0.0105,0.0
all,prolonged_los,CL,Gaussian_eb,59051,12215,0.6037,0.5982,0.6093,0.534,0.6073,0.0732,0.2069,0.2823,1.365,-0.0241,0.0
all,prolonged_los,CL,Gaussian_mle,57637,11996,0.5805,0.5749,0.5861,0.5296,0.5833,0.0537,0.2081,0.2523,1.212,-0.0472,0.0
all,prolonged_los,CL,Gaussian_trunc,57637,11996,0.5162,0.5104,0.522,0.5296,0.5366,0.007,0.2081,0.2179,1.047,-0.1115,0.0
all,prolonged_los,CL,NORMA_334f7e21,59051,12215,0.6351,0.6296,0.6406,0.534,0.6364,0.1024,0.2069,0.3095,1.496,0.0073,0.0
all,prolonged_los,CL,NORMA_q_age,59051,12215,0.6345,0.629,0.6401,0.534,0.6357,0.1016,0.2069,0.31,1.499,0.0067,0.0
all,prolonged_los,CL,NORMA_q_age_set,59051,12215,0.6278,0.6223,0.6333,0.534,0.6305,0.0964,0.2069,0.2999,1.45,,
all,prolonged_los,CL,NORMA_q_age_set_co,59051,12215,0.6297,0.6242,0.6352,0.534,0.629,0.095,0.2069,0.3017,1.459,0.0019,0.058824
all,prolonged_los,CL,PerRI,59049,12215,0.4674,0.462,0.4728,0.5315,0.5602,0.0288,0.2069,0.1819,0.879,-0.1604,0.0
all,prolonged_los,CL,PopRI,59051,12215,0.6053,0.5998,0.6109,0.534,0.6092,0.0752,0.2069,0.2789,1.348,-0.0225,0.0
all,prolonged_los,CO2,Cohen_m2,68591,12182,0.6424,0.6371,0.6476,0.532,0.6458,0.1138,0.1776,0.2665,1.5,-0.0227,0.0
all,prolonged_los,CO2,Cohen_m3,68591,12182,0.6391,0.6338,0.6444,0.532,0.6423,0.1103,0.1776,0.2579,1.452,-0.0259,0.0
all,prolonged_los,CO2,Cohen_m4,68591,12182,0.6388,0.6336,0.6441,0.532,0.6413,0.1093,0.1776,0.2582,1.454,-0.0262,0.0
all,prolonged_los,CO2,Gaussian_eb,68591,12182,0.6335,0.6283,0.6388,0.532,0.6364,0.1044,0.1776,0.2518,1.418,-0.0315,0.0
all,prolonged_los,CO2,Gaussian_mle,66606,12016,0.5912,0.5859,0.5965,0.5265,0.5857,0.0591,0.1804,0.2158,1.196,-0.0756,0.0
all,prolonged_los,CO2,Gaussian_trunc,66606,12016,0.4799,0.4742,0.4856,0.5265,0.5254,-0.0011,0.1804,0.1769,0.981,-0.1869,0.0
all,prolonged_los,CO2,NORMA_334f7e21,68591,12182,0.6806,0.6754,0.6858,0.532,0.676,0.144,0.1776,0.3057,1.721,0.0156,0.0
all,prolonged_los,CO2,NORMA_q_age,68591,12182,0.676,0.6707,0.6812,0.532,0.6712,0.1391,0.1776,0.3029,1.706,0.0109,0.0
all,prolonged_los,CO2,NORMA_q_age_set,68591,12182,0.665,0.6598,0.6702,0.532,0.6605,0.1285,0.1776,0.2818,1.587,,
all,prolonged_los,CO2,NORMA_q_age_set_co,68591,12182,0.6497,0.6444,0.6549,0.532,0.6453,0.1133,0.1776,0.268,1.509,-0.0154,0.0
all,prolonged_los,CO2,PerRI,68584,12182,0.4509,0.4458,0.4561,0.5318,0.5787,0.0469,0.1776,0.1493,0.841,-0.2141,0.0
all,prolonged_los,CO2,PopRI,68591,12182,0.6329,0.6277,0.6382,0.532,0.6354,0.1034,0.1776,0.2476,1.394,-0.0321,0.0
all,prolonged_los,CRE,Cohen_m2,54699,11509,0.6132,0.6075,0.619,0.5296,0.6134,0.0838,0.2104,0.2923,1.389,-0.0192,0.0
all,prolonged_los,CRE,Cohen_m3,54699,11509,0.6217,0.616,0.6273,0.5296,0.6189,0.0893,0.2104,0.2966,1.41,-0.0108,7.6e-05
all,prolonged_los,CRE,Cohen_m4,54699,11509,0.6306,0.625,0.6362,0.5296,0.625,0.0954,0.2104,0.3033,1.442,-0.0019,0.459754
all,prolonged_los,CRE,Gaussian_eb,54699,11509,0.6174,0.6117,0.623,0.5296,0.6052,0.0756,0.2104,0.2949,1.401,-0.015,0.0
all,prolonged_los,CRE,Gaussian_mle,54068,11391,0.5954,0.5897,0.6012,0.5377,0.601,0.0633,0.2107,0.2713,1.288,-0.0372,0.0
all,prolonged_los,CRE,Gaussian_trunc,54068,11391,0.5673,0.5614,0.5732,0.5377,0.5792,0.0415,0.2107,0.2524,1.198,-0.0653,0.0
all,prolonged_los,CRE,NORMA_334f7e21,54699,11509,0.6355,0.6299,0.641,0.5296,0.6261,0.0965,0.2104,0.3061,1.455,0.0031,0.0
all,prolonged_los,CRE,NORMA_q_age,54699,11509,0.635,0.6294,0.6406,0.5296,0.6272,0.0977,0.2104,0.308,1.464,0.0026,0.0
all,prolonged_los,CRE,NORMA_q_age_set,54699,11509,0.6324,0.6269,0.638,0.5296,0.6242,0.0946,0.2104,0.3034,1.442,,
all,prolonged_los,CRE,NORMA_q_age_set_co,54699,11509,0.6378,0.6322,0.6434,0.5296,0.6285,0.099,0.2104,0.3071,1.46,0.0054,0.0
all,prolonged_los,CRE,PerRI,54668,11505,0.5494,0.5436,0.5553,0.5345,0.5554,0.0209,0.2105,0.2401,1.141,-0.083,0.0
all,prolonged_los,CRE,PopRI,54699,11509,0.6148,0.6091,0.6204,0.5296,0.6022,0.0727,0.2104,0.2855,1.357,-0.0177,0.0
all,prolonged_los,DBIL,Cohen_m2,1139,547,0.5146,0.481,0.5481,0.5022,0.5019,-0.0004,0.4802,0.493,1.027,0.0002,0.990996
all,prolonged_los,DBIL,Cohen_m3,1139,547,0.5237,0.4902,0.5572,0.5022,0.4988,-0.0035,0.4802,0.4953,1.031,0.0093,0.510262
all,prolonged_los,DBIL,Cohen_m4,1139,547,0.5136,0.4801,0.5471,0.5022,0.4999,-0.0023,0.4802,0.4924,1.025,-0.0008,0.952626
all,prolonged_los,DBIL,Gaussian_eb,1139,547,0.5194,0.4859,0.553,0.5022,0.502,-0.0003,0.4802,0.4972,1.035,0.005,0.708988
all,prolonged_los,DBIL,Gaussian_mle,1015,486,0.5038,0.4683,0.5393,0.5041,0.4879,-0.0162,0.4788,0.478,0.998,-0.003,0.826024
all,prolonged_los,DBIL,Gaussian_trunc,1015,486,0.4882,0.4527,0.5238,0.5041,0.4961,-0.008,0.4788,0.4706,0.983,-0.0186,0.286289
all,prolonged_los,DBIL,NORMA_334f7e21,1139,547,0.5256,0.4921,0.5591,0.5022,0.5174,0.0151,0.4802,0.5029,1.047,0.0112,0.123044
all,prolonged_los,DBIL,NORMA_q_age,1139,547,0.5223,0.4887,0.5559,0.5022,0.5164,0.0141,0.4802,0.5033,1.048,0.0079,0.18469
all,prolonged_los,DBIL,NORMA_q_age_set,1139,547,0.5144,0.4808,0.548,0.5022,0.5125,0.0102,0.4802,0.4996,1.04,,
all,prolonged_los,DBIL,NORMA_q_age_set_co,1139,547,0.519,0.4854,0.5525,0.5022,0.5037,0.0015,0.4802,0.4981,1.037,0.0046,0.577245
all,prolonged_los,DBIL,PerRI,1041,494,0.5165,0.4814,0.5517,0.5043,0.5048,0.0004,0.4745,0.4885,1.03,-0.0109,0.570305
all,prolonged_los,DBIL,PopRI,1139,547,0.5142,0.4808,0.5476,0.5022,0.5013,-0.0009,0.4802,0.4914,1.023,-0.0002,0.987985
all,prolonged_los,GLU,Cohen_m2,90881,12507,0.584,0.5789,0.5891,0.5278,0.5882,0.0604,0.1376,0.1702,1.237,-0.0743,0.0
all,prolonged_los,GLU,Cohen_m3,90881,12507,0.5806,0.5756,0.5857,0.5278,0.5883,0.0605,0.1376,0.1656,1.203,-0.0777,0.0
all,prolonged_los,GLU,Cohen_m4,90881,12507,0.5647,0.5596,0.5697,0.5278,0.5715,0.0437,0.1376,0.1545,1.122,-0.0937,0.0
all,prolonged_los,GLU,Gaussian_eb,90881,12507,0.5865,0.5815,0.5915,0.5278,0.5882,0.0604,0.1376,0.1752,1.273,-0.0718,0.0
all,prolonged_los,GLU,Gaussian_mle,90267,12450,0.5724,0.5674,0.5775,0.5297,0.5811,0.0514,0.1379,0.16,1.16,-0.0861,0.0
all,prolonged_los,GLU,Gaussian_trunc,90267,12450,0.4808,0.4753,0.4862,0.5297,0.5334,0.0037,0.1379,0.1334,0.967,-0.1778,0.0
all,prolonged_los,GLU,NORMA_334f7e21,90881,12507,0.6514,0.6466,0.6563,0.5278,0.6519,0.1241,0.1376,0.207,1.504,-0.0069,0.0
all,prolonged_los,GLU,NORMA_q_age,90881,12507,0.6591,0.6542,0.6639,0.5278,0.6599,0.1321,0.1376,0.2108,1.532,0.0007,0.424285
all,prolonged_los,GLU,NORMA_q_age_set,90881,12507,0.6583,0.6535,0.6632,0.5278,0.6606,0.1329,0.1376,0.2161,1.571,,
all,prolonged_los,GLU,NORMA_q_age_set_co,90881,12507,0.6397,0.6348,0.6447,0.5278,0.6394,0.1116,0.1376,0.1999,1.452,-0.0186,0.0
all,prolonged_los,GLU,PerRI,90881,12507,0.4949,0.49,0.4998,0.5278,0.5429,0.0151,0.1376,0.1252,0.91,-0.1634,0.0
all,prolonged_los,GLU,PopRI,90881,12507,0.5867,0.5817,0.5917,0.5278,0.5885,0.0607,0.1376,0.1698,1.234,-0.0717,0.0
all,prolonged_los,HCT,Cohen_m2,60048,12100,0.5697,0.5639,0.5755,0.5561,0.5844,0.0283,0.2015,0.2533,1.257,-0.0676,0.0
all,prolonged_los,HCT,Cohen_m3,60048,12100,0.5515,0.5458,0.5572,0.5561,0.5712,0.0151,0.2015,0.2284,1.133,-0.0858,0.0
all,prolonged_los,HCT,Cohen_m4,60048,12100,0.557,0.5513,0.5627,0.5561,0.5738,0.0178,0.2015,0.2354,1.168,-0.0803,0.0
all,prolonged_los,HCT,Gaussian_eb,60048,12100,0.5719,0.5661,0.5776,0.5561,0.5893,0.0332,0.2015,0.2525,1.253,-0.0654,0.0
all,prolonged_los,HCT,Gaussian_mle,59900,12069,0.562,0.5562,0.5677,0.5486,0.5779,0.0294,0.2015,0.2395,1.189,-0.0755,0.0
all,prolonged_los,HCT,Gaussian_trunc,59900,12069,0.5494,0.5435,0.5552,0.5486,0.5671,0.0185,0.2015,0.2338,1.16,-0.0881,0.0
all,prolonged_los,HCT,NORMA_334f7e21,60048,12100,0.6588,0.6533,0.6643,0.5561,0.6673,0.1112,0.2015,0.3099,1.538,0.0215,0.0
all,prolonged_los,HCT,NORMA_q_age,60048,12100,0.6378,0.6322,0.6433,0.5561,0.6488,0.0927,0.2015,0.2908,1.443,0.0005,0.64983
all,prolonged_los,HCT,NORMA_q_age_set,60048,12100,0.6373,0.6318,0.6428,0.5561,0.6461,0.09,0.2015,0.2928,1.453,,
all,prolonged_los,HCT,NORMA_q_age_set_co,60048,12100,0.6039,0.5984,0.6094,0.5561,0.6147,0.0586,0.2015,0.2604,1.292,-0.0334,0.0
all,prolonged_los,HCT,PerRI,60047,12100,0.4806,0.4752,0.486,0.556,0.5694,0.0134,0.2015,0.1819,0.903,-0.1567,0.0
all,prolonged_los,HCT,PopRI,60048,12100,0.5633,0.5576,0.569,0.5561,0.582,0.0259,0.2015,0.2441,1.211,-0.074,0.0
all,prolonged_los,HGB,Cohen_m2,60378,12100,0.6,0.5942,0.6057,0.5462,0.6065,0.0603,0.2004,0.2751,1.373,-0.0458,0.0
all,prolonged_los,HGB,Cohen_m3,60378,12100,0.6136,0.6079,0.6194,0.5462,0.6225,0.0763,0.2004,0.2951,1.472,-0.0321,0.0
all,prolonged_los,HGB,Cohen_m4,60378,12100,0.6003,0.5945,0.6061,0.5462,0.6122,0.0661,0.2004,0.2813,1.403,-0.0455,0.0
all,prolonged_los,HGB,Gaussian_eb,60378,12100,0.5989,0.5932,0.6046,0.5462,0.6136,0.0675,0.2004,0.276,1.377,-0.0468,0.0
all,prolonged_los,HGB,Gaussian_mle,60084,12042,0.5834,0.5777,0.5892,0.5361,0.5823,0.0462,0.2004,0.252,1.258,-0.0626,0.0
all,prolonged_los,HGB,Gaussian_trunc,60084,12042,0.566,0.5602,0.5719,0.5361,0.5646,0.0285,0.2004,0.2431,1.213,-0.08,0.0
all,prolonged_los,HGB,NORMA_334f7e21,60378,12100,0.6649,0.6595,0.6703,0.5462,0.67,0.1238,0.2004,0.3109,1.551,0.0191,0.0
all,prolonged_los,HGB,NORMA_q_age,60378,12100,0.6461,0.6407,0.6516,0.5462,0.6547,0.1086,0.2004,0.2928,1.461,0.0004,0.709116
all,prolonged_los,HGB,NORMA_q_age_set,60378,12100,0.6458,0.6403,0.6512,0.5462,0.652,0.1059,0.2004,0.2954,1.474,,
all,prolonged_los,HGB,NORMA_q_age_set_co,60378,12100,0.6012,0.5957,0.6067,0.5462,0.6105,0.0643,0.2004,0.2562,1.278,-0.0445,0.0
all,prolonged_los,HGB,PerRI,60378,12100,0.5006,0.4951,0.506,0.5462,0.5506,0.0044,0.2004,0.1884,0.94,-0.1452,0.0
all,prolonged_los,HGB,PopRI,60378,12100,0.5844,0.5786,0.5901,0.5462,0.6041,0.058,0.2004,0.2619,1.307,-0.0614,0.0
all,prolonged_los,K,Cohen_m2,66386,12350,0.6056,0.6002,0.611,0.5372,0.6161,0.079,0.186,0.2488,1.338,-0.0332,0.0
all,prolonged_los,K,Cohen_m3,66386,12350,0.6157,0.6103,0.6211,0.5372,0.6275,0.0903,0.186,0.2591,1.393,-0.0232,0.0
all,prolonged_los,K,Cohen_m4,66386,12350,0.6152,0.6098,0.6206,0.5372,0.6264,0.0893,0.186,0.2585,1.39,-0.0237,0.0
all,prolonged_los,K,Gaussian_eb,66386,12350,0.6197,0.6143,0.625,0.5372,0.6314,0.0942,0.186,0.2631,1.414,-0.0192,0.0
all,prolonged_los,K,Gaussian_mle,66122,12336,0.5783,0.573,0.5836,0.5329,0.5637,0.0307,0.1866,0.2113,1.132,-0.0612,0.0
all,prolonged_los,K,Gaussian_trunc,66122,12336,0.5289,0.5235,0.5343,0.5329,0.536,0.0031,0.1866,0.1945,1.042,-0.1105,0.0
all,prolonged_los,K,NORMA_334f7e21,66386,12350,0.6442,0.6389,0.6494,0.5372,0.6537,0.1166,0.186,0.2734,1.469,0.0053,0.0
all,prolonged_los,K,NORMA_q_age,66386,12350,0.6352,0.6299,0.6405,0.5372,0.6446,0.1075,0.186,0.2638,1.418,-0.0037,0.0
all,prolonged_los,K,NORMA_q_age_set,66386,12350,0.6389,0.6336,0.6441,0.5372,0.6492,0.1121,0.186,0.2695,1.449,,
all,prolonged_los,K,NORMA_q_age_set_co,66386,12350,0.6374,0.6321,0.6427,0.5372,0.6481,0.1109,0.186,0.2658,1.429,-0.0015,0.073487
all,prolonged_los,K,PerRI,66386,12350,0.5299,0.5246,0.5352,0.5372,0.5329,-0.0042,0.186,0.1871,1.006,-0.109,0.0
all,prolonged_los,K,PopRI,66386,12350,0.6116,0.6063,0.617,0.5372,0.6217,0.0845,0.186,0.2467,1.326,-0.0272,0.0
all,prolonged_los,MCH,Cohen_m2,48405,10951,0.5717,0.5658,0.5776,0.5366,0.5649,0.0283,0.2262,0.264,1.167,0.0047,0.07318
all,prolonged_los,MCH,Cohen_m3,48405,10951,0.5699,0.5639,0.5759,0.5366,0.5699,0.0332,0.2262,0.2686,1.187,0.003,0.332622
all,prolonged_los,MCH,Cohen_m4,48405,10951,0.5786,0.5727,0.5846,0.5366,0.5752,0.0385,0.2262,0.2726,1.205,0.0117,0.000248
all,prolonged_los,MCH,Gaussian_eb,48405,10951,0.5823,0.5765,0.5881,0.5366,0.5737,0.0371,0.2262,0.2658,1.175,0.0153,0.0
all,prolonged_los,MCH,Gaussian_mle,47269,10725,0.5516,0.5456,0.5576,0.5477,0.5617,0.014,0.2269,0.2498,1.101,-0.0156,0.0
all,prolonged_los,MCH,Gaussian_trunc,47269,10725,0.5343,0.5282,0.5404,0.5477,0.5538,0.0061,0.2269,0.241,1.062,-0.0329,0.0
all,prolonged_los,MCH,NORMA_334f7e21,48405,10951,0.5678,0.5619,0.5738,0.5366,0.5694,0.0328,0.2262,0.2655,1.173,0.0009,0.169094
all,prolonged_los,MCH,NORMA_q_age,48405,10951,0.5687,0.5627,0.5746,0.5366,0.5724,0.0357,0.2262,0.2671,1.181,0.0017,0.001404
all,prolonged_los,MCH,NORMA_q_age_set,48405,10951,0.5669,0.561,0.5729,0.5366,0.5727,0.0361,0.2262,0.2692,1.19,,
all,prolonged_los,MCH,NORMA_q_age_set_co,48405,10951,0.5749,0.5689,0.5808,0.5366,0.5771,0.0405,0.2262,0.2698,1.193,0.0079,0.0
all,prolonged_los,MCH,PerRI,47955,10892,0.541,0.5351,0.547,0.5375,0.5419,0.0044,0.2271,0.2446,1.077,-0.0254,0.0
all,prolonged_los,MCH,PopRI,48405,10951,0.5322,0.5262,0.5383,0.5366,0.5442,0.0076,0.2262,0.2425,1.072,-0.0347,0.0
all,prolonged_los,MCHC,Cohen_m2,51680,11648,0.6223,0.6166,0.628,0.5336,0.6255,0.0919,0.2254,0.3198,1.419,-0.0105,0.000595
all,prolonged_los,MCHC,Cohen_m3,51680,11648,0.6302,0.6245,0.6359,0.5336,0.6281,0.0945,0.2254,0.3243,1.439,-0.0026,0.283291
all,prolonged_los,MCHC,Cohen_m4,51680,11648,0.6294,0.6238,0.6351,0.5336,0.6278,0.0942,0.2254,0.323,1.433,-0.0034,0.166514
all,prolonged_los,MCHC,Gaussian_eb,51680,11648,0.6257,0.62,0.6314,0.5336,0.6268,0.0932,0.2254,0.3265,1.449,-0.0071,6.6e-05
all,prolonged_los,MCHC,Gaussian_mle,50195,11319,0.598,0.5922,0.6039,0.5416,0.5992,0.0576,0.2255,0.2863,1.27,-0.0354,0.0
all,prolonged_los,MCHC,Gaussian_trunc,50195,11319,0.5578,0.5518,0.5638,0.5416,0.5666,0.0251,0.2255,0.2605,1.155,-0.0755,0.0
all,prolonged_los,MCHC,NORMA_334f7e21,51680,11648,0.629,0.6233,0.6348,0.5336,0.6316,0.098,0.2254,0.321,1.424,-0.0038,0.0
all,prolonged_los,MCHC,NORMA_q_age,51680,11648,0.6295,0.6237,0.6352,0.5336,0.6321,0.0985,0.2254,0.319,1.415,-0.0034,0.0
all,prolonged_los,MCHC,NORMA_q_age_set,51680,11648,0.6328,0.6271,0.6386,0.5336,0.6362,0.1026,0.2254,0.327,1.451,,
all,prolonged_los,MCHC,NORMA_q_age_set_co,51680,11648,0.6256,0.6199,0.6313,0.5336,0.6283,0.0947,0.2254,0.3137,1.392,-0.0072,0.0
all,prolonged_los,MCHC,PerRI,51509,11633,0.5256,0.5199,0.5313,0.5432,0.5434,0.0002,0.2258,0.2367,1.048,-0.107,0.0
all,prolonged_los,MCHC,PopRI,51680,11648,0.6211,0.6154,0.6268,0.5336,0.6268,0.0932,0.2254,0.313,1.389,-0.0117,0.0
all,prolonged_los,MCV,Cohen_m2,50812,11511,0.6135,0.6076,0.6193,0.5415,0.6213,0.0798,0.2265,0.3154,1.392,0.0142,5e-06
all,prolonged_los,MCV,Cohen_m3,50812,11511,0.6011,0.5952,0.607,0.5415,0.6134,0.0719,0.2265,0.3053,1.348,0.0018,0.555768
all,prolonged_los,MCV,Cohen_m4,50812,11511,0.602,0.5962,0.6079,0.5415,0.6105,0.069,0.2265,0.3027,1.336,0.0028,0.362783
all,prolonged_los,MCV,Gaussian_eb,50812,11511,0.6216,0.6159,0.6273,0.5415,0.6265,0.085,0.2265,0.3116,1.375,0.0223,0.0
all,prolonged_los,MCV,Gaussian_mle,50429,11455,0.5603,0.5544,0.5662,0.5478,0.569,0.0211,0.2272,0.2583,1.137,-0.0402,0.0
all,prolonged_los,MCV,Gaussian_trunc,50429,11455,0.5367,0.5308,0.5427,0.5478,0.5547,0.0069,0.2272,0.2441,1.074,-0.0638,0.0
all,prolonged_los,MCV,NORMA_334f7e21,50812,11511,0.6054,0.5996,0.6111,0.5415,0.6018,0.0603,0.2265,0.2945,1.3,0.0061,0.0
all,prolonged_los,MCV,NORMA_q_age,50812,11511,0.5944,0.5886,0.6002,0.5415,0.5925,0.051,0.2265,0.2844,1.256,-0.0049,0.0
all,prolonged_los,MCV,NORMA_q_age_set,50812,11511,0.5993,0.5935,0.6051,0.5415,0.5986,0.0571,0.2265,0.2907,1.283,,
all,prolonged_los,MCV,NORMA_q_age_set_co,50812,11511,0.591,0.5853,0.5968,0.5415,0.5888,0.0473,0.2265,0.2807,1.239,-0.0082,0.0
all,prolonged_los,MCV,PerRI,50716,11504,0.487,0.4813,0.4926,0.5402,0.556,0.0158,0.2268,0.2081,0.917,-0.1129,0.0
all,prolonged_los,MCV,PopRI,50812,11511,0.5615,0.5556,0.5674,0.5415,0.5762,0.0347,0.2265,0.2683,1.184,-0.0377,0.0
all,prolonged_los,MPV,Gaussian_eb,37059,8482,0.6059,0.5992,0.6127,0.5488,0.6235,0.0747,0.2289,0.3085,1.348,0.0434,0.0
all,prolonged_los,MPV,Gaussian_mle,36950,8469,0.5503,0.5435,0.5571,0.5482,0.5646,0.0164,0.2292,0.2519,1.099,-0.0127,0.000225
all,prolonged_los,MPV,Gaussian_trunc,36950,8469,0.5305,0.5236,0.5373,0.5482,0.5529,0.0047,0.2292,0.2406,1.05,-0.0326,0.0
all,prolonged_los,MPV,NORMA_334f7e21,37059,8482,0.5354,0.5287,0.5421,0.5488,0.5522,0.0034,0.2289,0.2371,1.036,-0.0272,0.0
all,prolonged_los,MPV,NORMA_q_age,37059,8482,0.4781,0.4715,0.4848,0.5488,0.5533,0.0044,0.2289,0.2082,0.909,-0.0844,0.0
all,prolonged_los,MPV,NORMA_q_age_set,37059,8482,0.5625,0.5556,0.5694,0.5488,0.5785,0.0297,0.2289,0.2673,1.168,,
all,prolonged_los,MPV,NORMA_q_age_set_co,37058,8482,0.5287,0.5218,0.5355,0.5484,0.5575,0.0091,0.2289,0.2422,1.058,-0.0339,0.0
all,prolonged_los,MPV,PerRI,37056,8482,0.5236,0.5168,0.5304,0.5488,0.5473,-0.0015,0.2289,0.2332,1.019,-0.0389,0.0
all,prolonged_los,MPV,PopRI,37059,8482,0.5571,0.5503,0.564,0.5488,0.5722,0.0234,0.2289,0.2581,1.128,-0.0054,0.198881
all,prolonged_los,NA,Cohen_m2,62253,12245,0.6447,0.6394,0.6501,0.5317,0.6478,0.1161,0.1967,0.2948,1.499,0.016,0.0
all,prolonged_los,NA,Cohen_m3,62253,12245,0.6289,0.6235,0.6343,0.5317,0.6282,0.0965,0.1967,0.2752,1.399,0.0002,0.936745
all,prolonged_los,NA,Cohen_m4,62253,12245,0.6353,0.6299,0.6406,0.5317,0.6348,0.1031,0.1967,0.282,1.434,0.0065,0.000732
all,prolonged_los,NA,Gaussian_eb,62253,12245,0.6246,0.6193,0.63,0.5317,0.6251,0.0934,0.1967,0.2674,1.36,-0.0041,0.00877
all,prolonged_los,NA,Gaussian_mle,61164,12155,0.5689,0.5635,0.5743,0.5288,0.5597,0.0309,0.1987,0.2234,1.124,-0.062,0.0
all,prolonged_los,NA,Gaussian_trunc,61164,12155,0.5053,0.4998,0.5109,0.5288,0.5289,0.0001,0.1987,0.1985,0.999,-0.1256,0.0
all,prolonged_los,NA,NORMA_334f7e21,62253,12245,0.6379,0.6325,0.6432,0.5317,0.6413,0.1096,0.1967,0.2907,1.478,0.0091,0.0
all,prolonged_los,NA,NORMA_q_age,62253,12245,0.6313,0.6259,0.6368,0.5317,0.6347,0.103,0.1967,0.2839,1.443,0.0026,0.0
all,prolonged_los,NA,NORMA_q_age_set,62253,12245,0.6287,0.6234,0.6341,0.5317,0.6325,0.1008,0.1967,0.2784,1.415,,
all,prolonged_los,NA,NORMA_q_age_set_co,62253,12245,0.6202,0.6148,0.6256,0.5317,0.6212,0.0896,0.1967,0.2693,1.369,-0.0085,0.0
all,prolonged_los,NA,PerRI,62242,12245,0.4774,0.4721,0.4827,0.5346,0.5439,0.0093,0.1967,0.1753,0.891,-0.1515,0.0
all,prolonged_los,NA,PopRI,62253,12245,0.6017,0.5962,0.6071,0.5317,0.6015,0.0699,0.1967,0.2467,1.254,-0.0271,0.0
all,prolonged_los,Overall,Cohen_m2,97614,12471,0.639,0.6344,0.6436,0.5271,0.6432,0.1161,0.1278,0.1784,1.396,-0.0743,0.0
all,prolonged_los,Overall,Cohen_m3,97614,12471,0.6229,0.6183,0.6275,0.5271,0.6337,0.1066,0.1278,0.1673,1.309,-0.0903,0.0
all,prolonged_los,Overall,Cohen_m4,97614,12471,0.6192,0.6146,0.6239,0.5271,0.6287,0.1017,0.1278,0.1679,1.314,-0.094,0.0
all,prolonged_los,Overall,Gaussian_eb,97614,12471,0.6468,0.6422,0.6514,0.5271,0.6482,0.1212,0.1278,0.1901,1.488,-0.0665,0.0
all,prolonged_los,Overall,Gaussian_mle,97434,12471,0.6677,0.6631,0.6724,0.5245,0.6591,0.1346,0.128,0.1986,1.552,-0.0453,0.0
