method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
NORMA_334f7e21,GLU,4,1.52,10.5,10.3,10.6,105465
NORMA_334f7e21,GLU,3,1.13,9.4,9.2,9.6,105464
NORMA_334f7e21,GLU,2,0.7,8.9,8.7,9.1,105464
NORMA_334f7e21,HCT,6,1.66,10.4,10.1,10.8,26939
NORMA_334f7e21,CL,7,1.17,11.1,10.7,11.5,26200
NORMA_334f7e21,CL,6,0.94,9.9,9.6,10.3,26197
NORMA_334f7e21,CL,5,0.74,9.7,9.4,10.1,26199
NORMA_334f7e21,ALT,10,3.98,19.4,18.3,20.6,4480
NORMA_334f7e21,ALT,9,2.11,17.5,16.4,18.6,4479
NORMA_334f7e21,ALT,8,1.39,14.8,13.8,15.9,4480
NORMA_334f7e21,ALT,7,1.04,12.7,11.8,13.8,4479
NORMA_334f7e21,ALT,6,0.81,13.6,12.6,14.6,4479
NORMA_334f7e21,ALT,5,0.62,12.8,11.9,13.8,4480
NORMA_334f7e21,ALT,4,0.45,12.8,11.8,13.8,4479
NORMA_334f7e21,ALT,3,0.31,12.2,11.3,13.2,4480
NORMA_334f7e21,ALT,2,0.18,12.5,11.6,13.5,4479
NORMA_334f7e21,ALT,1,0.06,12.3,11.3,13.3,4480
NORMA_334f7e21,ALP,10,3.32,21.2,20.1,22.4,4854
NORMA_334f7e21,ALP,9,2.0,17.3,16.3,18.4,4853
NORMA_334f7e21,ALP,8,1.38,16.1,15.1,17.2,4854
NORMA_334f7e21,ALP,7,0.98,14.8,13.8,15.8,4853
NORMA_334f7e21,AST,1,0.06,8.9,8.1,9.7,4607
NORMA_334f7e21,ALP,6,0.7,14.1,13.1,15.1,4853
NORMA_334f7e21,ALP,4,0.36,11.9,11.0,12.8,4853
NORMA_334f7e21,ALP,3,0.24,12.3,11.4,13.2,4854
NORMA_334f7e21,ALP,2,0.14,12.0,11.1,13.0,4853
NORMA_334f7e21,ALP,1,0.05,12.7,11.8,13.7,4854
NORMA_334f7e21,ALB,10,2.27,23.9,22.9,24.9,7477
NORMA_334f7e21,ALB,9,1.91,17.7,16.9,18.6,7476
NORMA_334f7e21,ALB,8,1.73,16.5,15.6,17.3,7475
NORMA_334f7e21,ALB,7,1.61,14.8,14.0,15.7,7478
NORMA_334f7e21,ALB,6,1.51,13.5,12.8,14.3,7476
NORMA_334f7e21,ALB,5,1.42,11.6,10.9,12.3,7476
NORMA_334f7e21,ALB,4,1.3,11.9,11.1,12.6,7477
NORMA_334f7e21,ALB,3,1.16,11.2,10.5,12.0,7476
NORMA_334f7e21,ALB,2,0.94,12.4,11.6,13.1,7476
NORMA_334f7e21,ALB,1,0.45,13.3,12.6,14.1,7477
NORMA_334f7e21,ALP,5,0.51,12.8,11.8,13.7,4854
NORMA_334f7e21,HGB,2,1.07,9.0,8.7,9.4,27504
NORMA_334f7e21,AST,2,0.17,9.6,8.8,10.5,4607
NORMA_334f7e21,AST,4,0.41,10.6,9.8,11.6,4606
NORMA_334f7e21,CL,4,0.55,9.2,8.8,9.5,26199
NORMA_334f7e21,CL,3,0.38,9.2,8.9,9.6,26198
NORMA_334f7e21,CL,2,0.23,9.1,8.8,9.4,26198
NORMA_334f7e21,CL,1,0.07,8.7,8.4,9.1,26199
NORMA_334f7e21,CA,10,2.23,22.3,21.8,22.8,25255
NORMA_334f7e21,CA,9,1.74,15.8,15.4,16.2,25255
NORMA_334f7e21,CA,8,1.48,13.5,13.1,13.9,25255
NORMA_334f7e21,CA,7,1.27,11.4,11.0,11.8,25255
NORMA_334f7e21,CA,6,1.08,9.8,9.5,10.2,25255
NORMA_334f7e21,CA,5,0.89,9.2,8.8,9.5,25255
NORMA_334f7e21,CA,4,0.7,8.6,8.3,9.0,25255
NORMA_334f7e21,CA,3,0.5,8.5,8.2,8.9,25255
NORMA_334f7e21,CA,2,0.3,8.1,7.8,8.4,25255
NORMA_334f7e21,CA,1,0.1,8.1,7.8,8.5,25256
NORMA_334f7e21,AST,3,0.28,9.6,8.8,10.5,4606
NORMA_334f7e21,BUN,10,4.31,24.5,23.9,25.0,24731
NORMA_334f7e21,BUN,8,2.11,13.9,13.5,14.4,24732
NORMA_334f7e21,BUN,7,1.66,10.3,9.9,10.7,24731
NORMA_334f7e21,BUN,6,1.31,8.6,8.2,8.9,24730
NORMA_334f7e21,BUN,5,1.01,7.2,6.9,7.6,24730
NORMA_334f7e21,BUN,4,0.75,6.6,6.3,6.9,24731
NORMA_334f7e21,BUN,3,0.51,6.5,6.2,6.8,24729
NORMA_334f7e21,BUN,2,0.29,6.2,5.9,6.5,24731
NORMA_334f7e21,BUN,1,0.1,6.3,6.0,6.6,24731
NORMA_334f7e21,AST,10,3.88,23.4,22.2,24.6,4607
NORMA_334f7e21,AST,9,2.07,17.9,16.8,19.0,4606
NORMA_334f7e21,AST,8,1.35,14.8,13.8,15.8,4607
NORMA_334f7e21,AST,7,0.98,12.3,11.4,13.2,4606
NORMA_334f7e21,AST,6,0.74,11.9,11.0,12.8,4606
NORMA_334f7e21,AST,5,0.56,10.3,9.5,11.2,4607
NORMA_334f7e21,BUN,9,2.77,18.1,17.6,18.6,24728
NORMA_334f7e21,HGB,3,1.27,9.4,9.1,9.8,27504
NORMA_334f7e21,HDL,8,1.66,0.0,0.0,56.2,3
NORMA_334f7e21,HGB,5,1.53,10.6,10.2,11.0,27504
NORMA_334f7e21,TBIL,1,0.05,9.8,8.9,10.7,4508
NORMA_334f7e21,RDW,10,3.77,18.4,17.9,18.9,19982
NORMA_334f7e21,RDW,9,2.59,15.7,15.2,16.2,19979
NORMA_334f7e21,RDW,8,2.12,14.7,14.2,15.2,19983
NORMA_334f7e21,RDW,7,1.82,13.6,13.1,14.1,19982
NORMA_334f7e21,RDW,6,1.57,10.9,10.4,11.3,19979
NORMA_334f7e21,RDW,5,1.33,9.0,8.6,9.4,19983
NORMA_334f7e21,RDW,4,1.05,7.4,7.0,7.7,19982
NORMA_334f7e21,RDW,3,0.69,6.7,6.3,7.0,19981
NORMA_334f7e21,RDW,2,0.36,5.7,5.4,6.0,19981
NORMA_334f7e21,RDW,1,0.11,5.4,5.1,5.7,19982
NORMA_334f7e21,RBC,10,2.52,18.3,17.8,18.8,22549
NORMA_334f7e21,RBC,9,2.1,14.6,14.2,15.1,22548
NORMA_334f7e21,RBC,8,1.89,13.1,12.7,13.6,22549
NORMA_334f7e21,RBC,7,1.74,11.5,11.1,12.0,22548
NORMA_334f7e21,RBC,6,1.62,11.1,10.7,11.5,22548
NORMA_334f7e21,RBC,5,1.5,10.1,9.7,10.5,22549
NORMA_334f7e21,RBC,4,1.37,9.7,9.3,10.0,22548
NORMA_334f7e21,RBC,3,1.21,9.0,8.6,9.4,22549
NORMA_334f7e21,RBC,2,0.97,8.4,8.1,8.8,22548
NORMA_334f7e21,RBC,1,0.45,7.6,7.2,7.9,22549
NORMA_334f7e21,PLT,10,2.33,23.9,23.3,24.5,21970
NORMA_334f7e21,PLT,9,1.65,20.7,20.2,21.3,21969
NORMA_334f7e21,PLT,8,1.33,14.6,14.1,15.1,21969
NORMA_334f7e21,PLT,7,1.06,11.0,10.6,11.5,21969
NORMA_334f7e21,HGB,4,1.41,9.7,9.4,10.1,27504
NORMA_334f7e21,PLT,5,0.62,8.1,7.7,8.5,21970
NORMA_334f7e21,PLT,4,0.46,7.7,7.4,8.1,21969
NORMA_334f7e21,PLT,3,0.31,7.5,7.2,7.9,21969
NORMA_334f7e21,TBIL,2,0.16,10.4,9.5,11.3,4508
NORMA_334f7e21,TBIL,3,0.27,10.1,9.3,11.1,4506
NORMA_334f7e21,TBIL,4,0.37,10.2,9.4,11.1,4508
NORMA_334f7e21,TBIL,5,0.5,10.7,9.8,11.6,4509
NORMA_334f7e21,TP,6,1.14,13.7,12.8,14.6,5620
NORMA_334f7e21,TP,5,0.93,13.3,12.4,14.2,5620
NORMA_334f7e21,TP,4,0.71,11.6,10.8,12.5,5619
NORMA_334f7e21,TP,2,0.29,10.9,10.1,11.7,5619
NORMA_334f7e21,TP,1,0.09,11.2,10.4,12.0,5621
NORMA_334f7e21,TGL,10,3.83,20.9,13.7,30.7,86
NORMA_334f7e21,TGL,9,2.35,18.8,11.9,28.4,85
NORMA_334f7e21,TGL,8,1.67,21.2,13.8,31.0,85
NORMA_334f7e21,TGL,7,1.26,20.0,12.9,29.7,85
NORMA_334f7e21,TGL,6,0.91,17.6,11.0,27.1,85
NORMA_334f7e21,TGL,5,0.68,17.4,10.9,26.8,86
NORMA_334f7e21,TGL,4,0.5,16.5,10.1,25.8,85
NORMA_334f7e21,TGL,3,0.35,16.5,10.1,25.8,85
NORMA_334f7e21,TGL,2,0.21,17.6,11.0,27.1,85
NORMA_334f7e21,PLT,2,0.18,6.7,6.3,7.0,21968
NORMA_334f7e21,TGL,1,0.07,14.0,8.2,22.8,86
NORMA_334f7e21,TC,9,1.57,10.0,1.8,40.4,10
NORMA_334f7e21,TC,8,1.33,20.0,5.7,51.0,10
NORMA_334f7e21,TC,7,1.17,10.0,1.8,40.4,10
NORMA_334f7e21,TC,6,0.93,0.0,0.0,29.9,9
NORMA_334f7e21,TC,5,0.75,10.0,1.8,40.4,10
NORMA_334f7e21,TC,4,0.57,0.0,0.0,27.8,10
NORMA_334f7e21,TC,3,0.38,10.0,1.8,40.4,10
NORMA_334f7e21,TC,2,0.26,0.0,0.0,27.8,10
NORMA_334f7e21,TC,1,0.09,20.0,5.7,51.0,10
NORMA_334f7e21,TBIL,10,2.4,28.5,27.2,29.8,4508
NORMA_334f7e21,TBIL,9,1.33,13.3,12.4,14.3,4503
NORMA_334f7e21,TBIL,8,1.03,10.6,9.7,11.5,4511
NORMA_334f7e21,TBIL,7,0.8,10.9,10.1,11.9,4508
NORMA_334f7e21,TBIL,6,0.63,11.1,10.3,12.1,4505
NORMA_334f7e21,TC,10,2.08,20.0,5.7,51.0,10
NORMA_334f7e21,PLT,1,0.06,6.7,6.4,7.1,21971
NORMA_334f7e21,PLT,6,0.82,9.2,8.8,9.6,21969
NORMA_334f7e21,NA,9,1.57,13.9,13.5,14.3,29065
NORMA_334f7e21,MCHC,4,0.67,10.7,10.3,11.1,21622
NORMA_334f7e21,MCHC,3,0.45,10.6,10.2,11.0,21625
NORMA_334f7e21,MCHC,2,0.27,10.3,9.9,10.7,21622
NORMA_334f7e21,NA,10,2.2,18.8,18.4,19.3,29065
NORMA_334f7e21,MCH,10,1.74,13.3,12.9,13.8,20333
NORMA_334f7e21,MCH,9,1.31,10.8,10.4,11.2,20333
NORMA_334f7e21,MCH,8,1.04,11.0,10.6,11.5,20333
NORMA_334f7e21,MCH,7,0.77,11.8,11.4,12.3,20332
NORMA_334f7e21,MCH,6,0.56,11.5,11.1,11.9,20333
NORMA_334f7e21,MCH,5,0.42,11.0,10.6,11.5,20333
NORMA_334f7e21,MCH,4,0.3,10.8,10.3,11.2,20332
NORMA_334f7e21,MCH,3,0.21,11.5,11.0,11.9,20333
NORMA_334f7e21,MCH,2,0.12,10.8,10.4,11.2,20333
NORMA_334f7e21,MCH,1,0.04,10.7,10.3,11.1,20333
NORMA_334f7e21,K,10,1.6,18.0,17.6,18.5,32423
NORMA_334f7e21,K,9,1.14,13.0,12.7,13.4,32422
NORMA_334f7e21,K,8,0.9,11.8,11.5,12.2,32422
NORMA_334f7e21,K,7,0.72,11.1,10.7,11.4,32422
NORMA_334f7e21,K,6,0.58,10.8,10.4,11.1,32422
NORMA_334f7e21,K,5,0.46,10.9,10.5,11.2,32423
NORMA_334f7e21,K,4,0.34,10.4,10.1,10.7,32422
NORMA_334f7e21,K,3,0.24,10.1,9.7,10.4,32422
NORMA_334f7e21,K,2,0.14,10.0,9.7,10.3,32421
NORMA_334f7e21,K,1,0.05,10.1,9.8,10.5,32424
NORMA_334f7e21,HGB,10,2.51,18.0,17.6,18.5,27502
NORMA_334f7e21,HGB,9,2.1,14.7,14.3,15.1,27506
NORMA_334f7e21,HGB,8,1.9,13.5,13.1,14.0,27503
NORMA_334f7e21,HGB,7,1.76,11.9,11.5,12.2,27505
NORMA_334f7e21,HGB,6,1.64,11.2,10.8,11.6,27504
NORMA_334f7e21,MCHC,5,0.93,10.7,10.3,11.1,21623
NORMA_334f7e21,MCHC,6,1.16,10.7,10.3,11.1,21625
NORMA_334f7e21,MCHC,1,0.09,10.2,9.9,10.7,21625
NORMA_334f7e21,MCHC,8,1.59,11.1,10.7,11.5,21623
NORMA_334f7e21,NA,8,1.23,12.5,12.1,12.9,29063
NORMA_334f7e21,NA,7,0.98,11.6,11.2,11.9,29066
NORMA_334f7e21,NA,6,0.78,11.3,11.0,11.7,29064
NORMA_334f7e21,NA,5,0.6,11.2,10.9,11.6,29065
NORMA_334f7e21,NA,4,0.45,10.2,9.8,10.5,29064
NORMA_334f7e21,NA,3,0.31,10.6,10.2,10.9,29063
NORMA_334f7e21,NA,2,0.19,9.9,9.5,10.2,29067
NORMA_334f7e21,NA,1,0.06,9.8,9.4,10.1,29065
NORMA_334f7e21,MPV,10,3.6,12.7,12.2,13.3,15337
NORMA_334f7e21,MCHC,7,1.37,10.5,10.1,10.9,21622
NORMA_334f7e21,MPV,8,1.63,11.3,10.9,11.9,15336
NORMA_334f7e21,MPV,7,1.25,11.1,10.6,11.6,15335
NORMA_334f7e21,MPV,6,0.97,10.6,10.1,11.1,15338
NORMA_334f7e21,MPV,5,0.74,10.6,10.2,11.1,15337
NORMA_334f7e21,MPV,4,0.55,10.1,9.7,10.6,15336
NORMA_334f7e21,MPV,9,2.21,11.4,10.9,11.9,15337
NORMA_334f7e21,MPV,2,0.22,9.8,9.4,10.3,15337
NORMA_334f7e21,MCHC,9,1.87,11.8,11.4,12.3,21623
NORMA_334f7e21,MPV,3,0.38,10.0,9.5,10.5,15337
NORMA_334f7e21,MCV,1,0.03,9.5,9.1,9.9,21311
NORMA_334f7e21,MCV,2,0.1,9.9,9.5,10.3,21311
NORMA_334f7e21,MCV,3,0.17,9.4,9.0,9.8,21310
NORMA_334f7e21,MCV,4,0.24,9.8,9.4,10.2,21311
NORMA_334f7e21,MCHC,10,2.39,15.2,14.7,15.7,21624
NORMA_334f7e21,MCV,6,0.43,10.1,9.7,10.5,21310
NORMA_334f7e21,MCV,7,0.56,11.2,10.8,11.6,21312
NORMA_334f7e21,MCV,8,0.75,12.1,11.6,12.5,21311
NORMA_334f7e21,MCV,9,1.07,13.3,12.8,13.8,21309
NORMA_334f7e21,MCV,10,1.7,17.0,16.5,17.6,21311
NORMA_334f7e21,MPV,1,0.08,10.1,9.6,10.5,15337
NORMA_334f7e21,MCV,5,0.33,10.0,9.6,10.4,21311
NORMA_q_age,WBC,1,0.07,6.0,5.7,6.3,21453
NORMA_q_age,WBC,2,0.2,6.6,6.3,7.0,21452
NORMA_q_age,WBC,3,0.35,6.5,6.2,6.8,21452
NORMA_q_age,WBC,4,0.5,7.1,6.8,7.5,21452
NORMA_q_age,WBC,5,0.68,7.9,7.6,8.3,21453
NORMA_q_age,WBC,8,1.44,12.4,12.0,12.8,21452
NORMA_q_age,WBC,7,1.14,9.8,9.4,10.2,21452
NORMA_q_age,WBC,10,2.96,22.8,22.3,23.4,21453
NORMA_q_age,WBC,9,1.89,16.9,16.4,17.4,21452
NORMA_q_age,TP,10,2.13,28.4,27.3,29.6,5620
NORMA_q_age,WBC,6,0.89,8.5,8.2,8.9,21452
NORMA_q_age,TP,9,1.68,20.2,19.2,21.3,5619
NORMA_q_age,TC,3,0.39,0.0,0.0,27.8,10
NORMA_q_age,TP,7,1.24,15.3,14.4,16.3,5619
NORMA_q_age,DBIL,8,1.82,18.2,14.6,22.5,373
NORMA_q_age,DBIL,7,1.32,15.5,12.2,19.6,373
NORMA_q_age,DBIL,6,0.98,8.3,5.9,11.6,373
NORMA_q_age,DBIL,5,0.71,17.0,13.5,21.1,371
NORMA_q_age,DBIL,4,0.49,10.4,7.7,13.9,375
NORMA_q_age,DBIL,3,0.31,11.3,8.4,14.9,373
NORMA_q_age,DBIL,2,0.14,14.3,11.1,18.2,371
NORMA_q_age,DBIL,1,0.07,17.3,13.8,21.5,375
NORMA_q_age,CRE,10,3.01,26.8,26.3,27.4,23387
NORMA_q_age,CRE,9,1.82,15.0,14.5,15.5,23387
NORMA_q_age,CRE,8,1.43,10.2,9.9,10.6,23385
NORMA_q_age,CRE,7,1.18,9.0,8.6,9.4,23388
NORMA_q_age,CRE,6,0.94,9.0,8.6,9.4,23385
NORMA_q_age,CRE,5,0.72,8.7,8.4,9.1,23388
NORMA_q_age,DBIL,9,2.71,27.9,23.6,32.6,373
NORMA_q_age,CRE,4,0.52,8.1,7.8,8.5,23387
NORMA_q_age,CRE,2,0.21,7.7,7.3,8.0,23387
NORMA_q_age,CRE,1,0.07,7.5,7.1,7.8,23387
NORMA_q_age,CO2,10,2.75,22.3,21.9,22.8,38351
NORMA_q_age,CO2,9,1.98,19.0,18.6,19.4,38349
NORMA_q_age,CO2,8,1.58,16.8,16.4,17.2,38353
NORMA_q_age,CO2,7,1.28,14.8,14.4,15.2,38349
NORMA_q_age,CO2,6,1.03,13.6,13.3,14.0,38351
NORMA_q_age,CO2,5,0.81,12.2,11.9,12.5,38350
NORMA_q_age,CO2,4,0.61,11.6,11.3,11.9,38352
NORMA_q_age,CO2,3,0.43,11.4,11.1,11.7,38351
NORMA_q_age,CO2,2,0.25,11.2,10.9,11.5,38351
NORMA_q_age,CO2,1,0.08,11.3,11.0,11.7,38351
NORMA_q_age,CL,10,2.5,20.5,20.0,21.0,26199
NORMA_q_age,CL,9,1.78,14.7,14.3,15.2,26198
NORMA_q_age,CRE,3,0.35,7.9,7.6,8.3,23386
NORMA_q_age,CL,8,1.42,12.3,11.9,12.7,26198
NORMA_q_age,DBIL,10,4.84,38.6,33.8,43.6,373
NORMA_q_age,GLU,2,0.78,8.9,8.8,9.1,105464
NORMA_q_age,HGB,2,1.01,8.8,8.5,9.2,27504
NORMA_q_age,HGB,1,0.58,8.6,8.3,8.9,27505
NORMA_q_age,HDL,10,2.13,0.0,0.0,56.2,3
NORMA_q_age,HDL,9,1.65,0.0,0.0,56.2,3
NORMA_q_age,HDL,8,1.6,0.0,0.0,56.2,3
NORMA_q_age,HDL,7,1.53,0.0,0.0,56.2,3
NORMA_q_age,HDL,6,1.39,0.0,0.0,56.2,3
NORMA_q_age,HDL,5,1.33,0.0,0.0,56.2,3
NORMA_q_age,HDL,4,1.16,0.0,0.0,56.2,3
NORMA_q_age,HDL,3,1.01,0.0,0.0,56.2,3
NORMA_q_age,HDL,2,0.89,0.0,0.0,56.2,3
NORMA_q_age,HDL,1,0.73,0.0,0.0,49.0,4
NORMA_q_age,HCT,10,2.46,18.2,17.7,18.6,26939
NORMA_q_age,HCT,9,2.07,13.6,13.2,14.0,26939
NORMA_q_age,GLU,1,0.27,8.9,8.7,9.1,105465
NORMA_q_age,HCT,8,1.87,11.9,11.5,12.3,26939
NORMA_q_age,HCT,6,1.6,11.0,10.7,11.4,26939
NORMA_q_age,HCT,5,1.48,10.5,10.1,10.8,26939
NORMA_q_age,HCT,4,1.35,9.6,9.2,9.9,26939
NORMA_q_age,HCT,3,1.21,8.8,8.4,9.1,26939
NORMA_q_age,HCT,2,1.01,8.5,8.1,8.8,26939
NORMA_q_age,HCT,1,0.59,8.7,8.3,9.0,26939
NORMA_q_age,GLU,10,6.62,13.9,13.7,14.1,105465
NORMA_q_age,GLU,9,4.63,13.4,13.2,13.6,105464
NORMA_q_age,GLU,8,3.69,13.3,13.1,13.5,105464
NORMA_q_age,GLU,7,3.05,12.9,12.7,13.1,105465
NORMA_q_age,GLU,6,2.54,12.1,11.9,12.3,105464
NORMA_q_age,GLU,5,2.1,11.3,11.1,11.5,105464
NORMA_q_age,GLU,4,1.68,10.4,10.2,10.5,105465
NORMA_q_age,GLU,3,1.24,9.3,9.2,9.5,105464
NORMA_q_age,HCT,7,1.72,11.9,11.5,12.3,26939
NORMA_q_age,HGB,3,1.2,9.4,9.0,9.7,27504
NORMA_q_age,CL,7,1.15,11.1,10.8,11.5,26199
NORMA_q_age,CL,5,0.72,9.5,9.2,9.9,26198
NORMA_q_age,ALT,10,3.57,19.8,18.7,21.0,4480
NORMA_q_age,ALT,9,1.96,17.8,16.7,18.9,4479
NORMA_q_age,ALT,8,1.35,14.1,13.1,15.2,4479
NORMA_q_age,ALT,7,1.04,12.8,11.8,13.8,4480
NORMA_q_age,ALT,6,0.81,13.6,12.7,14.7,4479
NORMA_q_age,ALT,5,0.61,12.9,11.9,13.9,4480
NORMA_q_age,ALT,4,0.45,12.3,11.4,13.3,4479
NORMA_q_age,ALT,3,0.31,13.3,12.4,14.4,4480
NORMA_q_age,ALT,2,0.18,12.3,11.4,13.3,4479
NORMA_q_age,ALT,1,0.06,11.5,10.6,12.5,4480
NORMA_q_age,ALP,10,3.21,21.7,20.6,22.9,4854
NORMA_q_age,ALP,9,1.95,17.5,16.5,18.6,4853
NORMA_q_age,ALP,8,1.35,15.9,14.9,17.0,4854
NORMA_q_age,ALP,7,0.97,15.3,14.3,16.3,4853
NORMA_q_age,AST,1,0.06,8.9,8.1,9.7,4607
NORMA_q_age,ALP,6,0.7,13.6,12.7,14.6,4853
NORMA_q_age,ALP,4,0.38,11.7,10.8,12.6,4853
NORMA_q_age,ALP,3,0.26,12.9,12.0,13.9,4854
NORMA_q_age,ALP,2,0.15,11.8,10.9,12.7,4853
NORMA_q_age,ALP,1,0.05,13.1,12.2,14.1,4854
NORMA_q_age,ALB,10,2.13,23.7,22.8,24.7,7476
NORMA_q_age,TP,8,1.43,18.5,17.5,19.5,5621
NORMA_q_age,ALB,8,1.67,16.1,15.2,16.9,7476
NORMA_q_age,ALB,7,1.55,14.4,13.7,15.2,7476
NORMA_q_age,ALB,6,1.45,12.6,11.9,13.4,7472
NORMA_q_age,ALB,5,1.35,12.7,11.9,13.4,7481
NORMA_q_age,ALB,4,1.24,12.3,11.6,13.1,7477
NORMA_q_age,ALB,3,1.09,10.7,10.0,11.4,7476
NORMA_q_age,ALB,2,0.88,12.4,11.7,13.2,7476
NORMA_q_age,ALB,1,0.43,12.9,12.1,13.7,7477
NORMA_q_age,ALP,5,0.52,11.6,10.7,12.6,4854
NORMA_q_age,CL,6,0.92,10.2,9.8,10.5,26198
NORMA_q_age,AST,2,0.17,9.9,9.1,10.8,4606
NORMA_q_age,AST,4,0.41,10.4,9.6,11.3,4606
NORMA_q_age,CL,4,0.54,9.2,8.9,9.6,26199
NORMA_q_age,CL,3,0.37,9.1,8.8,9.5,26198
NORMA_q_age,CL,2,0.22,9.3,9.0,9.7,26198
NORMA_q_age,CL,1,0.07,8.8,8.5,9.1,26199
NORMA_q_age,CA,10,2.12,22.9,22.4,23.4,25255
NORMA_q_age,CA,9,1.65,15.7,15.3,16.2,25255
NORMA_q_age,CA,8,1.4,12.9,12.5,13.3,25255
NORMA_q_age,CA,7,1.21,11.3,10.9,11.7,25255
NORMA_q_age,CA,6,1.04,9.9,9.5,10.3,25255
NORMA_q_age,CA,5,0.87,9.0,8.6,9.3,25255
NORMA_q_age,CA,4,0.69,8.5,8.1,8.8,25255
NORMA_q_age,CA,3,0.5,8.6,8.3,9.0,25255
NORMA_q_age,CA,2,0.3,8.3,7.9,8.6,25255
NORMA_q_age,CA,1,0.1,8.3,8.0,8.6,25256
NORMA_q_age,AST,3,0.28,9.1,8.3,10.0,4607
NORMA_q_age,BUN,10,4.22,25.4,24.9,26.0,24731
NORMA_q_age,BUN,8,2.04,13.9,13.5,14.3,24730
NORMA_q_age,BUN,7,1.6,10.2,9.8,10.6,24731
NORMA_q_age,BUN,6,1.27,8.3,8.0,8.6,24730
NORMA_q_age,BUN,5,0.99,7.1,6.8,7.4,24730
NORMA_q_age,BUN,4,0.74,6.5,6.2,6.8,24731
NORMA_q_age,BUN,3,0.5,6.2,5.9,6.5,24729
NORMA_q_age,BUN,2,0.29,6.2,5.9,6.5,24731
NORMA_q_age,BUN,1,0.1,6.5,6.2,6.8,24731
NORMA_q_age,AST,10,3.57,23.9,22.7,25.1,4607
NORMA_q_age,AST,9,1.93,18.0,16.9,19.2,4606
NORMA_q_age,AST,8,1.3,14.1,13.2,15.2,4607
NORMA_q_age,AST,7,0.95,11.9,11.0,12.9,4606
NORMA_q_age,AST,6,0.72,12.6,11.7,13.6,4606
NORMA_q_age,AST,5,0.55,10.3,9.5,11.2,4607
NORMA_q_age,BUN,9,2.7,17.8,17.4,18.3,24730
NORMA_q_age,HGB,4,1.34,10.0,9.7,10.4,27504
NORMA_q_age,ALB,9,1.82,19.0,18.1,19.9,7477
NORMA_q_age,HGB,6,1.57,10.9,10.5,11.3,27503
NORMA_q_age,TBIL,1,0.06,9.8,8.9,10.7,4508
NORMA_q_age,RDW,10,4.07,19.1,18.6,19.7,19982
NORMA_q_age,RDW,9,2.82,16.1,15.6,16.6,19980
NORMA_q_age,RDW,8,2.26,14.7,14.3,15.2,19982
NORMA_q_age,RDW,7,1.89,13.1,12.7,13.6,19982
NORMA_q_age,RDW,6,1.61,10.9,10.5,11.4,19981
NORMA_q_age,RDW,5,1.35,8.8,8.5,9.3,19981
NORMA_q_age,RDW,4,1.07,7.2,6.9,7.6,19982
NORMA_q_age,RDW,3,0.69,6.4,6.1,6.7,19981
NORMA_q_age,RDW,2,0.37,5.6,5.3,6.0,19980
NORMA_q_age,RDW,1,0.11,5.3,5.0,5.6,19983
NORMA_q_age,RBC,10,2.44,18.8,18.3,19.3,22549
NORMA_q_age,RBC,9,2.03,14.3,13.8,14.8,22548
NORMA_q_age,RBC,8,1.84,12.7,12.2,13.1,22549
NORMA_q_age,RBC,7,1.69,11.6,11.2,12.1,22548
NORMA_q_age,RBC,6,1.56,11.0,10.6,11.4,22548
NORMA_q_age,RBC,5,1.43,10.5,10.1,10.9,22549
NORMA_q_age,RBC,4,1.3,9.6,9.2,10.0,22548
NORMA_q_age,RBC,3,1.15,8.9,8.6,9.3,22549
NORMA_q_age,RBC,2,0.92,8.6,8.2,9.0,22548
NORMA_q_age,RBC,1,0.44,7.4,7.1,7.7,22549
NORMA_q_age,PLT,10,2.2,24.7,24.2,25.3,21970
NORMA_q_age,PLT,9,1.6,20.8,20.3,21.4,21969
NORMA_q_age,PLT,8,1.29,14.7,14.2,15.1,21969
NORMA_q_age,PLT,7,1.04,10.7,10.3,11.1,21969
NORMA_q_age,PLT,6,0.81,8.9,8.5,9.3,21969
NORMA_q_age,PLT,5,0.62,8.0,7.7,8.4,21970
NORMA_q_age,PLT,4,0.46,7.5,7.2,7.8,21969
NORMA_q_age,PLT,3,0.32,7.3,7.0,7.6,21969
NORMA_q_age,TBIL,2,0.17,11.0,10.1,11.9,4507
NORMA_q_age,TBIL,3,0.28,9.1,8.3,9.9,4507
NORMA_q_age,TBIL,4,0.38,10.8,9.9,11.7,4509
NORMA_q_age,TBIL,5,0.52,10.7,9.8,11.7,4508
NORMA_q_age,HGB,5,1.46,11.1,10.7,11.5,27506
NORMA_q_age,TP,6,1.06,14.1,13.2,15.0,5620
NORMA_q_age,TP,5,0.87,12.4,11.5,13.3,5620
NORMA_q_age,TP,4,0.67,12.4,11.5,13.3,5619
NORMA_q_age,TP,3,0.47,11.5,10.7,12.4,5620
NORMA_q_age,TP,1,0.09,11.2,10.4,12.1,5620
NORMA_q_age,TGL,10,3.9,20.9,13.7,30.7,86
NORMA_q_age,TGL,9,2.29,18.8,11.9,28.4,85
NORMA_q_age,TGL,8,1.72,26.2,18.0,36.5,84
NORMA_q_age,TGL,7,1.31,17.4,10.9,26.8,86
NORMA_q_age,TGL,6,0.94,16.5,10.1,25.8,85
NORMA_q_age,TGL,5,0.7,16.3,10.0,25.5,86
NORMA_q_age,TGL,4,0.51,15.3,9.2,24.4,85
