dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,all_states,CO2,Gaussian_trunc,66606.0,9.254746761517149,36.5349931584745,11.594280407782016,-5.750111886389142,-1.55501733897585,,
eicu,all_states,CO2,Gaussian_eb,66606.0,3.388680299149576,13.76272940082676,4.366970768209072,0.0424004307425466,-0.4995374923937724,,
eicu,all_states,CO2,Cohen_m2,66606.0,3.145418057775181,12.586324256887668,3.976551955651876,0.2059703961018978,-0.8587871350544201,,
eicu,all_states,CO2,Cohen_m3,66606.0,3.176954764416063,13.27685670043754,4.026125353679188,0.1860495689857757,0.2134024874317758,,
eicu,all_states,CO2,Cohen_m4,66606.0,3.1640457027836097,13.080894744948454,4.0368054528120965,0.181725510205151,-0.0035286105774803,,
eicu,normal,CRE,NORMA_normal,30823.0,0.0789746816345251,9.39119669516232,0.1075602543278662,0.7022083654358786,-0.0065363653196628,,
eicu,normal,CRE,NORMA_marginal,30823.0,0.103605097773738,12.20390587969074,0.1735155816286135,0.225028353706128,0.0152151189287028,,
eicu,normal,CRE,NORMA_marginal_freq,30823.0,0.0806826945065896,9.825431030002372,0.10785495114066,0.7005743330980168,0.0123117112491491,,
eicu,normal,CRE,NORMA_oracle,30823.0,0.0789746816345251,9.39119669516232,0.1075602543278662,0.7022083654358786,-0.0065363653196628,,
eicu,normal,CRE,Mean,30823.0,0.1868647600594952,22.560192813232494,0.272751848404096,-0.9148918799157342,0.1371742319647111,,
eicu,normal,CRE,Last,30823.0,0.1107672208873239,13.093791198422572,0.1905481655112962,0.0654158816695752,0.0259833240512707,,
eicu,normal,CRE,ARIMA,30823.0,0.1302549366505219,15.46593491185078,0.2279402505993417,-0.3373679018290363,0.0259245779309669,,
eicu,normal,CRE,PopRI,30823.0,0.153537910002271,20.08657648631284,0.1786521690558336,0.1784661935217086,0.0543031178016416,,
eicu,normal,CRE,PerRI,30823.0,0.169579931246459,20.32250382163578,0.2604628391276556,-0.7462257700663626,0.1094077479843776,,
eicu,normal,CRE,Gaussian_mle,30823.0,0.1054885209381805,13.172101382912771,0.1329758818481009,0.5448499331563046,0.0320136997912772,,
eicu,normal,CRE,Gaussian_trunc,30823.0,0.4486821535914791,58.46298793864778,0.8100239143434793,-15.889023273692713,-0.1357897793308857,,
