method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
Gaussian_eb,A1C,7,3.54,0.0,0.0,49.0,4
Gaussian_eb,A1C,8,4.25,40.0,11.8,76.9,5
Gaussian_eb,A1C,9,5.08,0.0,0.0,49.0,4
Gaussian_eb,A1C,10,6.18,40.0,11.8,76.9,5
Gaussian_eb,ALB,1,0.05,25.0,4.6,69.9,4
Gaussian_eb,ALB,2,0.23,0.0,0.0,49.0,4
Gaussian_eb,ALB,3,0.34,0.0,0.0,49.0,4
Gaussian_eb,ALB,4,0.4,0.0,0.0,49.0,4
Gaussian_eb,ALB,5,0.62,0.0,0.0,49.0,4
Gaussian_eb,ALB,6,0.68,0.0,0.0,56.2,3
Gaussian_eb,ALB,7,0.87,0.0,0.0,49.0,4
Gaussian_eb,ALB,8,1.08,0.0,0.0,49.0,4
Gaussian_eb,ALB,9,1.27,0.0,0.0,49.0,4
Gaussian_eb,ALB,10,1.41,0.0,0.0,49.0,4
Gaussian_eb,ALP,1,0.08,0.0,0.0,49.0,4
Gaussian_eb,ALP,2,0.17,0.0,0.0,56.2,3
Gaussian_eb,ALP,3,0.23,33.3,6.1,79.2,3
Gaussian_eb,ALP,4,0.45,25.0,4.6,69.9,4
Gaussian_eb,ALP,5,0.61,0.0,0.0,56.2,3
Gaussian_eb,ALP,6,0.69,100.0,43.8,100.0,3
Gaussian_eb,ALP,7,0.82,25.0,4.6,69.9,4
Gaussian_eb,ALP,8,0.85,33.3,6.1,79.2,3
Gaussian_eb,ALP,9,0.93,33.3,6.1,79.2,3
Gaussian_eb,ALP,10,1.07,25.0,4.6,69.9,4
Gaussian_eb,ALT,1,0.05,40.0,11.8,76.9,5
Gaussian_eb,ALT,2,0.27,25.0,4.6,69.9,4
Gaussian_eb,ALT,3,0.42,20.0,3.6,62.4,5
Gaussian_eb,ALT,4,0.53,0.0,0.0,49.0,4
Gaussian_eb,ALT,5,0.72,20.0,3.6,62.4,5
Gaussian_eb,ALT,6,1.05,0.0,0.0,49.0,4
Gaussian_eb,ALT,7,1.13,75.0,30.1,95.4,4
Gaussian_eb,ALT,8,1.37,20.0,3.6,62.4,5
Gaussian_eb,ALT,9,1.92,25.0,4.6,69.9,4
Gaussian_eb,ALT,10,2.19,20.0,3.6,62.4,5
Gaussian_eb,AST,1,0.15,0.0,0.0,56.2,3
Gaussian_eb,AST,2,0.24,0.0,0.0,56.2,3
Gaussian_eb,AST,3,0.28,50.0,9.5,90.5,2
Gaussian_eb,AST,4,0.31,33.3,6.1,79.2,3
Gaussian_eb,AST,5,0.53,50.0,9.5,90.5,2
Gaussian_eb,AST,6,0.79,33.3,6.1,79.2,3
Gaussian_eb,AST,7,0.92,0.0,0.0,65.8,2
Gaussian_eb,AST,8,1.13,33.3,6.1,79.2,3
Gaussian_eb,AST,9,1.32,50.0,9.5,90.5,2
Gaussian_eb,AST,10,1.78,0.0,0.0,56.2,3
Gaussian_eb,BUN,1,0.11,50.0,15.0,85.0,4
Gaussian_eb,BUN,2,0.23,0.0,0.0,56.2,3
Gaussian_eb,BUN,3,0.47,0.0,0.0,56.2,3
Gaussian_eb,BUN,4,0.55,0.0,0.0,56.2,3
Gaussian_eb,BUN,5,0.73,0.0,0.0,56.2,3
Gaussian_eb,BUN,6,0.87,66.7,20.8,93.9,3
Gaussian_eb,BUN,7,1.04,0.0,0.0,56.2,3
Gaussian_eb,BUN,8,1.19,0.0,0.0,56.2,3
Gaussian_eb,BUN,9,1.49,0.0,0.0,56.2,3
Gaussian_eb,BUN,10,1.69,33.3,6.1,79.2,3
Gaussian_eb,CA,1,0.04,100.0,43.8,100.0,3
Gaussian_eb,CA,2,0.14,0.0,0.0,56.2,3
Gaussian_eb,CA,3,0.34,0.0,0.0,65.8,2
Gaussian_eb,CA,4,0.47,0.0,0.0,56.2,3
Gaussian_eb,CA,5,0.8,0.0,0.0,56.2,3
Gaussian_eb,CA,6,0.93,0.0,0.0,65.8,2
Gaussian_eb,CA,7,1.0,0.0,0.0,56.2,3
Gaussian_eb,CA,8,1.28,0.0,0.0,65.8,2
Gaussian_eb,CA,9,1.53,0.0,0.0,56.2,3
Gaussian_eb,CA,10,1.78,0.0,0.0,56.2,3
Gaussian_eb,CL,1,0.15,25.0,4.6,69.9,4
Gaussian_eb,CL,2,0.45,66.7,20.8,93.9,3
Gaussian_eb,CL,3,0.69,66.7,20.8,93.9,3
Gaussian_eb,CL,4,0.82,0.0,0.0,56.2,3
Gaussian_eb,CL,5,0.95,50.0,15.0,85.0,4
Gaussian_eb,CL,6,1.24,0.0,0.0,56.2,3
Gaussian_eb,CL,7,1.31,33.3,6.1,79.2,3
Gaussian_eb,CL,8,1.52,0.0,0.0,56.2,3
Gaussian_eb,CL,9,1.58,33.3,6.1,79.2,3
Gaussian_eb,CL,10,1.88,50.0,15.0,85.0,4
Gaussian_eb,CO2,1,0.03,50.0,15.0,85.0,4
Gaussian_eb,CO2,2,0.16,50.0,15.0,85.0,4
Gaussian_eb,CO2,3,0.33,0.0,0.0,49.0,4
Gaussian_eb,CO2,4,0.64,0.0,0.0,56.2,3
Gaussian_eb,CO2,5,1.02,50.0,15.0,85.0,4
Gaussian_eb,CO2,6,1.27,50.0,15.0,85.0,4
Gaussian_eb,CO2,7,1.5,0.0,0.0,56.2,3
Gaussian_eb,CO2,8,1.63,0.0,0.0,49.0,4
Gaussian_eb,CO2,9,2.01,25.0,4.6,69.9,4
Gaussian_eb,CO2,10,2.34,25.0,4.6,69.9,4
Gaussian_eb,CRE,1,0.1,33.3,6.1,79.2,3
Gaussian_eb,CRE,2,0.32,25.0,4.6,69.9,4
Gaussian_eb,CRE,3,0.43,0.0,0.0,79.3,1
Gaussian_eb,CRE,4,0.5,0.0,0.0,56.2,3
Gaussian_eb,CRE,5,0.6,33.3,6.1,79.2,3
Gaussian_eb,CRE,6,0.92,100.0,34.2,100.0,2
Gaussian_eb,CRE,7,1.1,0.0,0.0,56.2,3
Gaussian_eb,CRE,8,1.25,0.0,0.0,65.8,2
Gaussian_eb,CRE,9,1.43,33.3,6.1,79.2,3
Gaussian_eb,CRE,10,1.57,0.0,0.0,56.2,3
Gaussian_eb,CRP,1,0.2,0.0,0.0,49.0,4
Gaussian_eb,CRP,2,0.31,0.0,0.0,49.0,4
Gaussian_eb,CRP,3,0.37,0.0,0.0,49.0,4
Gaussian_eb,CRP,4,0.47,25.0,4.6,69.9,4
Gaussian_eb,CRP,5,0.59,50.0,15.0,85.0,4
Gaussian_eb,CRP,6,0.63,0.0,0.0,56.2,3
Gaussian_eb,CRP,7,0.83,0.0,0.0,56.2,3
Gaussian_eb,CRP,8,0.98,25.0,4.6,69.9,4
Gaussian_eb,CRP,9,1.52,0.0,0.0,49.0,4
Gaussian_eb,CRP,10,2.13,0.0,0.0,49.0,4
Gaussian_eb,DBIL,1,0.0,0.0,0.0,56.2,3
Gaussian_eb,DBIL,2,0.3,0.0,0.0,56.2,3
Gaussian_eb,DBIL,3,0.5,0.0,0.0,56.2,3
Gaussian_eb,DBIL,4,0.6,50.0,9.5,90.5,2
Gaussian_eb,DBIL,5,0.8,33.3,6.1,79.2,3
Gaussian_eb,DBIL,6,1.0,33.3,6.1,79.2,3
Gaussian_eb,DBIL,7,1.1,0.0,0.0,56.2,3
Gaussian_eb,DBIL,8,1.35,50.0,9.5,90.5,2
Gaussian_eb,DBIL,9,1.6,0.0,0.0,56.2,3
Gaussian_eb,DBIL,10,1.9,33.3,6.1,79.2,3
Gaussian_eb,GGT,1,0.18,0.0,0.0,56.2,3
Gaussian_eb,GGT,2,0.55,0.0,0.0,65.8,2
Gaussian_eb,GGT,3,0.68,0.0,0.0,65.8,2
Gaussian_eb,GGT,4,0.92,0.0,0.0,56.2,3
Gaussian_eb,GGT,5,0.97,0.0,0.0,65.8,2
Gaussian_eb,GGT,6,1.04,0.0,0.0,65.8,2
Gaussian_eb,GGT,7,1.19,0.0,0.0,56.2,3
Gaussian_eb,GGT,8,1.7,0.0,0.0,65.8,2
Gaussian_eb,GGT,9,1.83,0.0,0.0,65.8,2
Gaussian_eb,GGT,10,2.62,0.0,0.0,56.2,3
Gaussian_eb,GLU,1,0.29,50.0,15.0,85.0,4
Gaussian_eb,GLU,2,1.34,25.0,4.6,69.9,4
Gaussian_eb,GLU,3,2.48,25.0,4.6,69.9,4
Gaussian_eb,GLU,4,4.09,0.0,0.0,49.0,4
Gaussian_eb,GLU,5,5.94,0.0,0.0,49.0,4
Gaussian_eb,GLU,6,6.42,33.3,6.1,79.2,3
Gaussian_eb,GLU,7,7.23,25.0,4.6,69.9,4
Gaussian_eb,GLU,8,8.14,50.0,15.0,85.0,4
Gaussian_eb,GLU,9,9.3,25.0,4.6,69.9,4
Gaussian_eb,GLU,10,10.67,50.0,15.0,85.0,4
Gaussian_eb,HCT,1,0.15,0.0,0.0,56.2,3
Gaussian_eb,HCT,2,0.32,50.0,9.5,90.5,2
Gaussian_eb,HCT,3,0.48,0.0,0.0,65.8,2
Gaussian_eb,HCT,4,0.8,0.0,0.0,65.8,2
Gaussian_eb,HCT,5,0.89,0.0,0.0,65.8,2
Gaussian_eb,HCT,6,1.11,50.0,9.5,90.5,2
Gaussian_eb,HCT,7,1.24,0.0,0.0,65.8,2
Gaussian_eb,HCT,8,1.45,50.0,9.5,90.5,2
Gaussian_eb,HCT,9,1.77,0.0,0.0,65.8,2
Gaussian_eb,HCT,10,2.41,0.0,0.0,56.2,3
Gaussian_eb,HDL,1,0.1,0.0,0.0,49.0,4
Gaussian_eb,HDL,2,0.2,0.0,0.0,49.0,4
Gaussian_eb,HDL,3,0.29,0.0,0.0,56.2,3
Gaussian_eb,HDL,4,0.37,75.0,30.1,95.4,4
Gaussian_eb,HDL,5,0.48,0.0,0.0,49.0,4
Gaussian_eb,HDL,6,0.63,0.0,0.0,56.2,3
Gaussian_eb,HDL,7,0.69,0.0,0.0,49.0,4
Gaussian_eb,HDL,8,0.85,33.3,6.1,79.2,3
Gaussian_eb,HDL,9,1.05,50.0,15.0,85.0,4
Gaussian_eb,HDL,10,1.2,25.0,4.6,69.9,4
Gaussian_eb,HGB,1,0.16,33.3,6.1,79.2,3
Gaussian_eb,HGB,2,0.24,0.0,0.0,56.2,3
Gaussian_eb,HGB,3,0.56,25.0,4.6,69.9,4
Gaussian_eb,HGB,4,0.73,0.0,0.0,65.8,2
Gaussian_eb,HGB,5,0.79,0.0,0.0,56.2,3
Gaussian_eb,HGB,6,0.95,100.0,34.2,100.0,2
Gaussian_eb,HGB,7,1.11,100.0,43.8,100.0,3
Gaussian_eb,HGB,8,1.28,33.3,6.1,79.2,3
Gaussian_eb,HGB,9,1.78,0.0,0.0,56.2,3
Gaussian_eb,HGB,10,2.36,66.7,20.8,93.9,3
Gaussian_eb,K,1,0.1,50.0,15.0,85.0,4
Gaussian_eb,K,2,0.24,0.0,0.0,49.0,4
Gaussian_eb,K,3,0.27,0.0,0.0,65.8,2
Gaussian_eb,K,4,0.33,33.3,6.1,79.2,3
Gaussian_eb,K,5,0.52,33.3,6.1,79.2,3
Gaussian_eb,K,6,0.65,33.3,6.1,79.2,3
Gaussian_eb,K,7,0.76,0.0,0.0,56.2,3
Gaussian_eb,K,8,1.27,33.3,6.1,79.2,3
Gaussian_eb,K,9,1.39,0.0,0.0,56.2,3
Gaussian_eb,K,10,1.63,33.3,6.1,79.2,3
Gaussian_eb,LDH,1,0.06,60.0,23.1,88.2,5
Gaussian_eb,LDH,2,0.15,25.0,4.6,69.9,4
Gaussian_eb,LDH,3,0.33,0.0,0.0,49.0,4
Gaussian_eb,LDH,4,0.42,50.0,15.0,85.0,4
Gaussian_eb,LDH,5,0.5,0.0,0.0,49.0,4
Gaussian_eb,LDH,6,0.63,25.0,4.6,69.9,4
Gaussian_eb,LDH,7,0.84,0.0,0.0,49.0,4
Gaussian_eb,LDH,8,0.94,0.0,0.0,49.0,4
Gaussian_eb,LDH,9,1.43,25.0,4.6,69.9,4
Gaussian_eb,LDH,10,1.64,0.0,0.0,49.0,4
Gaussian_eb,LDL,1,0.1,0.0,0.0,49.0,4
Gaussian_eb,LDL,2,0.18,25.0,4.6,69.9,4
Gaussian_eb,LDL,3,0.27,33.3,6.1,79.2,3
Gaussian_eb,LDL,4,0.43,25.0,4.6,69.9,4
Gaussian_eb,LDL,5,0.59,25.0,4.6,69.9,4
Gaussian_eb,LDL,6,0.65,0.0,0.0,56.2,3
Gaussian_eb,LDL,7,1.01,25.0,4.6,69.9,4
Gaussian_eb,LDL,8,1.24,33.3,6.1,79.2,3
Gaussian_eb,LDL,9,1.39,25.0,4.6,69.9,4
Gaussian_eb,LDL,10,1.63,25.0,4.6,69.9,4
Gaussian_eb,MCH,1,0.18,25.0,4.6,69.9,4
Gaussian_eb,MCH,2,0.23,0.0,0.0,56.2,3
Gaussian_eb,MCH,3,0.63,0.0,0.0,49.0,4
Gaussian_eb,MCH,4,0.72,0.0,0.0,56.2,3
Gaussian_eb,MCH,5,0.94,0.0,0.0,49.0,4
Gaussian_eb,MCH,6,1.21,33.3,6.1,79.2,3
Gaussian_eb,MCH,7,1.24,33.3,6.1,79.2,3
Gaussian_eb,MCH,8,1.33,25.0,4.6,69.9,4
Gaussian_eb,MCH,9,1.8,0.0,0.0,56.2,3
Gaussian_eb,MCH,10,1.93,25.0,4.6,69.9,4
Gaussian_eb,MCHC,1,0.07,0.0,0.0,43.4,5
Gaussian_eb,MCHC,2,0.43,16.7,3.0,56.4,6
Gaussian_eb,MCHC,3,0.52,0.0,0.0,56.2,3
Gaussian_eb,MCHC,4,0.76,20.0,3.6,62.4,5
Gaussian_eb,MCHC,5,0.93,0.0,0.0,49.0,4
Gaussian_eb,MCHC,6,1.13,20.0,3.6,62.4,5
Gaussian_eb,MCHC,7,1.31,0.0,0.0,49.0,4
Gaussian_eb,MCHC,8,1.58,0.0,0.0,43.4,5
Gaussian_eb,MCHC,9,1.95,25.0,4.6,69.9,4
Gaussian_eb,MCHC,10,2.24,0.0,0.0,43.4,5
Gaussian_eb,MCV,1,0.04,33.3,6.1,79.2,3
Gaussian_eb,MCV,2,0.1,0.0,0.0,56.2,3
Gaussian_eb,MCV,3,0.24,0.0,0.0,56.2,3
Gaussian_eb,MCV,4,0.55,50.0,9.5,90.5,2
Gaussian_eb,MCV,5,0.6,33.3,6.1,79.2,3
Gaussian_eb,MCV,6,0.79,66.7,20.8,93.9,3
Gaussian_eb,MCV,7,0.95,50.0,9.5,90.5,2
Gaussian_eb,MCV,8,1.07,0.0,0.0,56.2,3
Gaussian_eb,MCV,9,1.22,25.0,4.6,69.9,4
Gaussian_eb,MCV,10,1.4,0.0,0.0,65.8,2
Gaussian_eb,MPV,1,0.15,0.0,0.0,56.2,3
Gaussian_eb,MPV,2,0.36,25.0,4.6,69.9,4
Gaussian_eb,MPV,3,0.39,0.0,0.0,65.8,2
Gaussian_eb,MPV,4,0.43,50.0,9.5,90.5,2
Gaussian_eb,MPV,5,0.47,0.0,0.0,56.2,3
Gaussian_eb,MPV,6,0.58,0.0,0.0,56.2,3
Gaussian_eb,MPV,7,0.7,0.0,0.0,65.8,2
Gaussian_eb,MPV,8,0.84,0.0,0.0,56.2,3
Gaussian_eb,MPV,9,0.99,0.0,0.0,56.2,3
Gaussian_eb,MPV,10,1.12,0.0,0.0,56.2,3
Gaussian_eb,NA,1,0.06,0.0,0.0,56.2,3
Gaussian_eb,NA,2,0.1,0.0,0.0,65.8,2
Gaussian_eb,NA,3,0.17,0.0,0.0,56.2,3
Gaussian_eb,NA,4,0.2,0.0,0.0,65.8,2
Gaussian_eb,NA,5,0.38,0.0,0.0,56.2,3
Gaussian_eb,NA,6,0.48,0.0,0.0,65.8,2
Gaussian_eb,NA,7,0.72,0.0,0.0,65.8,2
Gaussian_eb,NA,8,1.29,0.0,0.0,56.2,3
Gaussian_eb,NA,9,1.51,0.0,0.0,65.8,2
Gaussian_eb,NA,10,1.58,0.0,0.0,56.2,3
Gaussian_eb,PLT,1,0.09,0.0,0.0,49.0,4
Gaussian_eb,PLT,2,0.15,25.0,4.6,69.9,4
Gaussian_eb,PLT,3,0.23,0.0,0.0,49.0,4
Gaussian_eb,PLT,4,0.35,0.0,0.0,56.2,3
Gaussian_eb,PLT,5,0.51,0.0,0.0,49.0,4
Gaussian_eb,PLT,6,0.69,0.0,0.0,49.0,4
Gaussian_eb,PLT,7,0.78,0.0,0.0,56.2,3
Gaussian_eb,PLT,8,0.83,25.0,4.6,69.9,4
Gaussian_eb,PLT,9,0.95,50.0,15.0,85.0,4
Gaussian_eb,PLT,10,1.24,0.0,0.0,49.0,4
Gaussian_eb,PT,1,0.06,33.3,6.1,79.2,3
Gaussian_eb,PT,2,0.41,0.0,0.0,56.2,3
Gaussian_eb,PT,3,0.61,0.0,0.0,65.8,2
Gaussian_eb,PT,4,0.75,0.0,0.0,56.2,3
Gaussian_eb,PT,5,0.95,33.3,6.1,79.2,3
Gaussian_eb,PT,6,1.08,0.0,0.0,65.8,2
Gaussian_eb,PT,7,1.37,0.0,0.0,56.2,3
Gaussian_eb,PT,8,1.45,0.0,0.0,65.8,2
Gaussian_eb,PT,9,1.6,66.7,20.8,93.9,3
Gaussian_eb,PT,10,1.9,33.3,6.1,79.2,3
Gaussian_eb,RBC,1,0.11,33.3,9.7,70.0,6
Gaussian_eb,RBC,2,0.27,40.0,11.8,76.9,5
Gaussian_eb,RBC,3,0.63,16.7,3.0,56.4,6
Gaussian_eb,RBC,4,0.74,25.0,4.6,69.9,4
Gaussian_eb,RBC,5,0.99,20.0,3.6,62.4,5
Gaussian_eb,RBC,6,1.15,0.0,0.0,43.4,5
Gaussian_eb,RBC,7,1.34,40.0,11.8,76.9,5
Gaussian_eb,RBC,8,1.44,20.0,3.6,62.4,5
Gaussian_eb,RBC,9,2.01,50.0,18.8,81.2,6
Gaussian_eb,RBC,10,2.48,25.0,4.6,69.9,4
Gaussian_eb,RDW,1,0.02,20.0,3.6,62.4,5
Gaussian_eb,RDW,2,0.11,20.0,3.6,62.4,5
Gaussian_eb,RDW,3,0.19,33.3,6.1,79.2,3
Gaussian_eb,RDW,4,0.3,25.0,4.6,69.9,4
Gaussian_eb,RDW,5,0.48,20.0,3.6,62.4,5
Gaussian_eb,RDW,6,0.59,0.0,0.0,49.0,4
Gaussian_eb,RDW,7,0.93,50.0,15.0,85.0,4
Gaussian_eb,RDW,8,1.08,50.0,15.0,85.0,4
Gaussian_eb,RDW,9,1.17,25.0,4.6,69.9,4
Gaussian_eb,RDW,10,1.45,20.0,3.6,62.4,5
Gaussian_eb,TBIL,1,0.18,71.4,35.9,91.8,7
Gaussian_eb,TBIL,2,0.34,50.0,15.0,85.0,4
Gaussian_eb,TBIL,3,0.45,20.0,3.6,62.4,5
Gaussian_eb,TBIL,4,0.59,33.3,9.7,70.0,6
Gaussian_eb,TBIL,5,0.78,40.0,11.8,76.9,5
Gaussian_eb,TBIL,6,0.98,20.0,3.6,62.4,5
Gaussian_eb,TBIL,7,1.12,33.3,9.7,70.0,6
Gaussian_eb,TBIL,8,1.2,0.0,0.0,43.4,5
Gaussian_eb,TBIL,9,1.45,20.0,3.6,62.4,5
Gaussian_eb,TBIL,10,1.8,33.3,9.7,70.0,6
Gaussian_eb,TC,1,0.08,0.0,0.0,56.2,3
Gaussian_eb,TC,2,0.3,0.0,0.0,65.8,2
Gaussian_eb,TC,3,0.45,50.0,9.5,90.5,2
Gaussian_eb,TC,4,0.83,0.0,0.0,56.2,3
Gaussian_eb,TC,5,0.97,0.0,0.0,65.8,2
Gaussian_eb,TC,6,1.24,0.0,0.0,65.8,2
Gaussian_eb,TC,7,1.38,0.0,0.0,56.2,3
Gaussian_eb,TC,8,1.53,100.0,34.2,100.0,2
Gaussian_eb,TC,9,1.73,0.0,0.0,65.8,2
Gaussian_eb,TC,10,2.01,33.3,6.1,79.2,3
Gaussian_eb,TGL,1,0.06,33.3,6.1,79.2,3
Gaussian_eb,TGL,2,0.65,33.3,6.1,79.2,3
Gaussian_eb,TGL,3,0.8,33.3,6.1,79.2,3
Gaussian_eb,TGL,4,0.93,0.0,0.0,65.8,2
Gaussian_eb,TGL,5,1.0,0.0,0.0,56.2,3
Gaussian_eb,TGL,6,1.34,33.3,6.1,79.2,3
Gaussian_eb,TGL,7,1.57,100.0,34.2,100.0,2
Gaussian_eb,TGL,8,1.65,0.0,0.0,56.2,3
Gaussian_eb,TGL,9,1.95,0.0,0.0,56.2,3
Gaussian_eb,TGL,10,2.42,0.0,0.0,56.2,3
Gaussian_eb,TP,1,0.06,33.3,6.1,79.2,3
Gaussian_eb,TP,2,0.27,50.0,9.5,90.5,2
Gaussian_eb,TP,3,0.47,50.0,9.5,90.5,2
Gaussian_eb,TP,4,0.62,0.0,0.0,56.2,3
Gaussian_eb,TP,5,0.69,50.0,9.5,90.5,2
Gaussian_eb,TP,6,0.88,0.0,0.0,65.8,2
Gaussian_eb,TP,7,1.21,66.7,20.8,93.9,3
Gaussian_eb,TP,8,1.39,66.7,20.8,93.9,3
Gaussian_eb,TP,9,1.44,0.0,0.0,79.3,1
Gaussian_eb,TP,10,1.47,33.3,6.1,79.2,3
Gaussian_eb,WBC,1,0.03,0.0,0.0,39.0,6
Gaussian_eb,WBC,2,0.21,16.7,3.0,56.4,6
Gaussian_eb,WBC,3,0.34,33.3,9.7,70.0,6
Gaussian_eb,WBC,4,0.47,0.0,0.0,39.0,6
Gaussian_eb,WBC,5,0.53,50.0,18.8,81.2,6
Gaussian_eb,WBC,6,0.64,20.0,3.6,62.4,5
Gaussian_eb,WBC,7,0.85,16.7,3.0,56.4,6
Gaussian_eb,WBC,8,0.95,66.7,30.0,90.3,6
Gaussian_eb,WBC,9,1.13,0.0,0.0,39.0,6
Gaussian_eb,WBC,10,1.2,16.7,3.0,56.4,6
NORMA_q_age_set,A1C,1,0.3,20.0,3.6,62.4,5
NORMA_q_age_set,A1C,2,0.41,40.0,11.8,76.9,5
NORMA_q_age_set,A1C,3,0.53,50.0,15.0,85.0,4
NORMA_q_age_set,A1C,4,0.71,40.0,11.8,76.9,5
NORMA_q_age_set,A1C,5,0.86,0.0,0.0,49.0,4
NORMA_q_age_set,A1C,6,0.97,20.0,3.6,62.4,5
NORMA_q_age_set,A1C,7,1.34,0.0,0.0,49.0,4
NORMA_q_age_set,A1C,8,1.52,20.0,3.6,62.4,5
NORMA_q_age_set,A1C,9,1.74,25.0,4.6,69.9,4
NORMA_q_age_set,A1C,10,2.47,40.0,11.8,76.9,5
NORMA_q_age_set,ALB,1,0.07,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,2,0.14,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,3,0.29,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,4,0.43,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,5,0.64,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,6,0.71,33.3,6.1,79.2,3
NORMA_q_age_set,ALB,7,0.81,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,8,0.98,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,9,1.3,0.0,0.0,49.0,4
NORMA_q_age_set,ALB,10,1.47,0.0,0.0,49.0,4
NORMA_q_age_set,ALP,1,0.03,25.0,4.6,69.9,4
NORMA_q_age_set,ALP,2,0.1,0.0,0.0,56.2,3
NORMA_q_age_set,ALP,3,0.25,33.3,6.1,79.2,3
NORMA_q_age_set,ALP,4,0.27,0.0,0.0,49.0,4
NORMA_q_age_set,ALP,5,0.39,0.0,0.0,56.2,3
NORMA_q_age_set,ALP,6,0.54,0.0,0.0,56.2,3
NORMA_q_age_set,ALP,7,0.65,50.0,15.0,85.0,4
NORMA_q_age_set,ALP,8,0.78,66.7,20.8,93.9,3
NORMA_q_age_set,ALP,9,1.01,33.3,6.1,79.2,3
NORMA_q_age_set,ALP,10,1.11,50.0,15.0,85.0,4
NORMA_q_age_set,ALT,1,0.08,20.0,3.6,62.4,5
NORMA_q_age_set,ALT,2,0.35,0.0,0.0,49.0,4
NORMA_q_age_set,ALT,3,0.44,20.0,3.6,62.4,5
NORMA_q_age_set,ALT,4,0.6,25.0,4.6,69.9,4
NORMA_q_age_set,ALT,5,0.74,20.0,3.6,62.4,5
NORMA_q_age_set,ALT,6,1.05,25.0,4.6,69.9,4
NORMA_q_age_set,ALT,7,1.2,25.0,4.6,69.9,4
NORMA_q_age_set,ALT,8,1.59,20.0,3.6,62.4,5
NORMA_q_age_set,ALT,9,1.78,75.0,30.1,95.4,4
NORMA_q_age_set,ALT,10,2.25,20.0,3.6,62.4,5
NORMA_q_age_set,AST,1,0.22,66.7,20.8,93.9,3
NORMA_q_age_set,AST,2,0.36,33.3,6.1,79.2,3
NORMA_q_age_set,AST,3,0.42,0.0,0.0,65.8,2
NORMA_q_age_set,AST,4,0.5,0.0,0.0,56.2,3
NORMA_q_age_set,AST,5,0.57,50.0,9.5,90.5,2
NORMA_q_age_set,AST,6,0.91,0.0,0.0,56.2,3
NORMA_q_age_set,AST,7,1.21,0.0,0.0,65.8,2
NORMA_q_age_set,AST,8,1.41,66.7,20.8,93.9,3
NORMA_q_age_set,AST,9,1.58,0.0,0.0,65.8,2
NORMA_q_age_set,AST,10,2.59,0.0,0.0,56.2,3
NORMA_q_age_set,BUN,1,0.08,66.7,20.8,93.9,3
NORMA_q_age_set,BUN,2,0.15,0.0,0.0,56.2,3
NORMA_q_age_set,BUN,3,0.39,0.0,0.0,56.2,3
NORMA_q_age_set,BUN,4,0.42,0.0,0.0,65.8,2
NORMA_q_age_set,BUN,5,0.46,33.3,6.1,79.2,3
NORMA_q_age_set,BUN,6,0.75,0.0,0.0,56.2,3
NORMA_q_age_set,BUN,7,0.87,0.0,0.0,65.8,2
NORMA_q_age_set,BUN,8,0.96,33.3,6.1,79.2,3
NORMA_q_age_set,BUN,9,1.19,0.0,0.0,56.2,3
NORMA_q_age_set,BUN,10,1.62,33.3,6.1,79.2,3
NORMA_q_age_set,CA,1,0.13,0.0,0.0,56.2,3
NORMA_q_age_set,CA,2,0.29,0.0,0.0,56.2,3
NORMA_q_age_set,CA,3,0.35,100.0,34.2,100.0,2
NORMA_q_age_set,CA,4,0.39,0.0,0.0,56.2,3
NORMA_q_age_set,CA,5,0.57,33.3,6.1,79.2,3
NORMA_q_age_set,CA,6,0.7,0.0,0.0,65.8,2
NORMA_q_age_set,CA,7,0.75,0.0,0.0,56.2,3
NORMA_q_age_set,CA,8,1.04,0.0,0.0,65.8,2
NORMA_q_age_set,CA,9,1.19,0.0,0.0,56.2,3
NORMA_q_age_set,CA,10,1.47,0.0,0.0,56.2,3
NORMA_q_age_set,CL,1,0.22,25.0,4.6,69.9,4
NORMA_q_age_set,CL,2,0.3,66.7,20.8,93.9,3
NORMA_q_age_set,CL,3,0.45,66.7,20.8,93.9,3
NORMA_q_age_set,CL,4,0.66,66.7,20.8,93.9,3
NORMA_q_age_set,CL,5,0.91,25.0,4.6,69.9,4
NORMA_q_age_set,CL,6,1.02,33.3,6.1,79.2,3
NORMA_q_age_set,CL,7,1.12,0.0,0.0,56.2,3
NORMA_q_age_set,CL,8,1.32,33.3,6.1,79.2,3
NORMA_q_age_set,CL,9,1.5,0.0,0.0,56.2,3
NORMA_q_age_set,CL,10,1.6,25.0,4.6,69.9,4
NORMA_q_age_set,CO2,1,0.05,25.0,4.6,69.9,4
NORMA_q_age_set,CO2,2,0.16,50.0,15.0,85.0,4
NORMA_q_age_set,CO2,3,0.26,50.0,15.0,85.0,4
NORMA_q_age_set,CO2,4,0.35,0.0,0.0,56.2,3
NORMA_q_age_set,CO2,5,0.4,0.0,0.0,49.0,4
NORMA_q_age_set,CO2,6,0.61,25.0,4.6,69.9,4
